match_time,home_team,away_team,result_score,predicted_result,b365_home_odds,b365_draw_odds,b365_away_odds,market_prob_h,market_prob_d,market_prob_a,model_prob_h,model_prob_d,model_prob_a,error_h,error_d,error_a,yield_per_match
2023-01-21 15:00:00,AFC Bournemouth,Nottingham Forest,D,H,1.7,4.2,4.5,0.5329474621549422,0.21571682991985755,0.20133570792520036,0.5684210526315789,0.22105263157894733,0.21052631578947367,0.035473590476636785,0.005335801659089784,0.009190607864273309,-1.0
2023-01-21 15:00:00,AFC Bournemouth,Nottingham Forest,D,H,2.05,3.7,3.4,0.44042749216878574,0.24402063755297582,0.26555187027823846,0.47093279309433633,0.25068997915382124,0.2783772277518424,0.030505300925550594,0.006669341600845424,0.012825357473603971,-1.0
2023-01-21 15:00:00,West Ham United,Everton,H,H,1.8,3.75,4.75,0.5110419026047566,0.24530011325028314,0.19365798414496035,0.5456449760118928,0.25163862423136696,0.2027163997567403,0.0346030734071362,0.006338510981083817,0.009058415611779946,0.8
2023-01-21 15:00:00,West Ham United,Everton,H,H,2.15,3.5,3.3,0.419277799006496,0.2575563622468475,0.27316583874665645,0.4486444699170954,0.2647882067549916,0.28656732332791296,0.029366670910599413,0.00723184450814407,0.013401484581256506,1.15
2023-01-21 15:00:00,West Ham United,Everton,H,H,2.15,3.4,3.4,0.4194805194805194,0.26525974025974025,0.26525974025974025,0.44893203883495136,0.27275080906148863,0.27831715210355984,0.029451519354431965,0.0074910688017483795,0.013057411843819589,1.15
2023-02-03 20:00:00,Chelsea,Fulham,D,H,1.62,4.0,5.25,0.5543976656940391,0.22453105460608588,0.17107127969987496,0.5911427932738879,0.23002409279451577,0.17883311393159634,0.03674512757984871,0.0054930381884298884,0.007761834231721387,-1.0
2023-02-03 20:00:00,Chelsea,Fulham,D,H,1.6,4.2,5.25,0.5635593220338982,0.21468926553672313,0.1717514124293785,0.6006730229949523,0.21985417835109367,0.17947279865395402,0.03711370096105404,0.005164912814370537,0.007721386224575522,-1.0
2023-02-03 20:00:00,Chelsea,Fulham,D,H,1.48,4.75,6.0,0.6096599864895293,0.18995721684305333,0.15038279666741722,0.648849168794529,0.1942395943074478,0.15691123689802333,0.03918918230499968,0.004282377464394471,0.006528440230606114,-1.0
2023-02-04 12:30:00,Everton,Arsenal,H,A,8.5,4.5,1.4,0.10602302922940654,0.20026572187776792,0.6437112488928255,0.11406155703077851,0.20700060350030175,0.6789378394689197,0.008038527801371972,0.006734881622533828,0.03522659057609423,-1.0
2023-02-04 12:30:00,Everton,Arsenal,H,A,6.0,4.5,1.5,0.15000000000000002,0.2,0.6000000000000001,0.1612223393045311,0.2065331928345627,0.6322444678609063,0.011222339304531065,0.00653319283456269,0.03224446786090618,-1.0
2023-02-04 12:30:00,Everton,Arsenal,H,A,5.25,3.25,1.75,0.16917808219178082,0.2732876712328767,0.5075342465753424,0.18204283360790777,0.2825370675453048,0.5354200988467874,0.012864751416126946,0.009249396312428049,0.027885852271445022,-1.0
2023-02-04 15:00:00,Wolverhampton Wanderers,Liverpool,H,A,4.0,3.8,1.85,0.22539655754303076,0.23725953425582183,0.48734390820114754,0.24206517996394647,0.24481308190368165,0.5131217381323719,0.016668622420915713,0.007553547647859815,0.025777829931224405,-1.0
2023-02-04 15:00:00,Wolverhampton Wanderers,Liverpool,H,A,6.0,5.0,1.45,0.14989118607181717,0.1798694232861806,0.6202393906420022,0.16103743385379235,0.18566668844319592,0.6532958777030117,0.011146247781975177,0.005797265157015313,0.0330564870610095,-1.0
2023-02-04 15:00:00,Wolverhampton Wanderers,Liverpool,H,A,8.0,5.75,1.33,0.11300991639121134,0.1572311880225549,0.6797588955862336,0.12145002969904707,0.16234752478099385,0.716202445519959,0.008440113307835728,0.00511633675843895,0.03644354993372545,-1.0
2023-02-11 12:30:00,West Ham United,Chelsea,D,A,3.3,3.3,2.25,0.2740384615384615,0.2740384615384615,0.4019230769230768,0.29423076923076924,0.2826923076923077,0.4230769230769231,0.02019230769230773,0.008653846153846179,0.021153846153846245,-1.0
2023-02-11 12:30:00,West Ham United,Chelsea,D,A,3.75,3.5,2.0,0.24072398190045247,0.25791855203619907,0.45135746606334837,0.2585551330798479,0.2661596958174905,0.4752851711026616,0.017831151179395432,0.008241143781291427,0.02392770503931324,-1.0
2023-02-11 12:30:00,West Ham United,Chelsea,D,A,3.6,3.9,1.95,0.2520408163265305,0.23265306122448973,0.46530612244897945,0.27050183598531213,0.23990208078335373,0.48959608323133413,0.018461019658781608,0.007249019558864006,0.02428996078235468,-1.0
2023-02-11 15:00:00,Arsenal,Brentford,D,H,1.44,4.75,7.0,0.629609328283835,0.19087103846920472,0.12951963324696034,0.6698147862873123,0.19509651731860786,0.13508869639407978,0.0402054580034773,0.004225478849403136,0.005569063147119441,-1.0
2023-02-11 15:00:00,Arsenal,Brentford,D,H,1.22,7.0,11.0,0.7391875505254649,0.12882983023443817,0.08198261924009702,0.7835852166382659,0.13121211274687825,0.085202670614856,0.04439766611280094,0.002382282512440076,0.0032200513747589754,-1.0
2023-02-11 15:00:00,Arsenal,Brentford,D,H,1.6,4.33,5.0,0.5622915413636611,0.20777516539996715,0.17993329323637158,0.5992510379636916,0.2127486364006404,0.188000325635668,0.036959496600030506,0.004973471000673246,0.008067032399296403,-1.0
2023-02-11 15:00:00,Fulham,Nottingham Forest,H,H,1.91,3.5,4.33,0.4781503339388847,0.2609334679495056,0.21091619811160964,0.5110454597418923,0.26794814889212154,0.22100639136598613,0.03289512580300763,0.007014680942615925,0.01009019325437649,0.9099999999999999
2023-02-11 15:00:00,Fulham,Nottingham Forest,H,H,2.0,3.4,3.75,0.44778188539741215,0.2634011090573013,0.23881700554528648,0.47891732645921564,0.2706683851960965,0.2504142883446879,0.031135441061803493,0.007267276138795187,0.011597282799401393,1.0
2023-02-11 15:00:00,Fulham,Nottingham Forest,H,H,2.2,3.4,3.3,0.410593220338983,0.2656779661016949,0.27372881355932205,0.43950659006421083,0.2732342007434944,0.28725920919229475,0.028913369725227844,0.0075562346417994974,0.013530395632972703,1.2000000000000002
2023-02-13 20:00:00,Liverpool,Everton,H,H,1.5,4.33,6.5,0.6023372381166929,0.2086618607794548,0.13900090110385221,0.6414040873231318,0.21348186577118225,0.1451140469056859,0.03906684920643888,0.004820004991727439,0.006113145801833697,0.5
2023-02-13 20:00:00,Liverpool,Everton,H,H,1.33,5.75,7.5,0.6744104695666487,0.15599407383019875,0.11959545660315238,0.7162863028309491,0.15918287589255908,0.1245308212764918,0.04187583326430033,0.0031888020623603297,0.0049353646733394235,0.33000000000000007
2023-02-13 20:00:00,Liverpool,Everton,H,H,1.36,5.0,8.0,0.6588072122052704,0.17919556171983356,0.11199722607489597,0.7002801120448179,0.18300653594771243,0.11671335200746966,0.041472899839547495,0.003810974227878877,0.0047161259325736865,0.3600000000000001
2023-02-18 12:30:00,Aston Villa,Arsenal,A,A,4.5,3.6,1.5,0.18095238095238098,0.22619047619047622,0.5428571428571429,0.19447092469018115,0.23355576739752143,0.5719733079122974,0.013518543737800176,0.00736529120704521,0.029116165055154464,0.5
2023-02-18 12:30:00,Aston Villa,Arsenal,A,A,3.3,3.6,2.1,0.2723549488054607,0.24965870307167232,0.4279863481228668,0.29228355052193494,0.257419662959678,0.4502967865183871,0.01992860171647426,0.007760959888005681,0.022310438395520327,1.1
2023-02-18 12:30:00,Aston Villa,Arsenal,A,A,4.33,3.8,1.75,0.20590583902351578,0.23462428499258509,0.509469875983899,0.22121159249191616,0.2421798946285338,0.53660851287955,0.01530575346840038,0.007555609635948701,0.02713863689565099,0.75
2023-02-18 15:00:00,Brentford,Crystal Palace,D,H,1.83,3.5,4.5,0.4923494570582428,0.2574284304047384,0.20022211253701874,0.5260262669325448,0.2642508423296432,0.20972289073781203,0.03367680987430205,0.006822411924904792,0.009500778200793286,-1.0
2023-02-18 15:00:00,Brentford,Crystal Palace,D,H,2.15,3.4,3.5,0.4228539367869833,0.2673929306152983,0.2597531325977183,0.45253052474601546,0.2749370864013421,0.27253238885264236,0.029676587959032164,0.007544155786043838,0.012779256254924043,-1.0
2023-02-18 15:00:00,Brentford,Crystal Palace,D,H,2.4,3.4,2.9,0.37497998398718974,0.26469175340272216,0.3103282626100881,0.4016774502755811,0.2724179247543733,0.32590462497004563,0.02669746628839137,0.0077261713516511565,0.015576362359957518,-1.0
2023-02-18 15:00:00,Wolverhampton Wanderers,AFC Bournemouth,A,H,1.67,3.6,6.0,0.545280612244898,0.25294961734693877,0.15176977040816325,0.5818781098469242,0.2593414255379837,0.15878046461509207,0.03659749760202624,0.0063918081910449565,0.007010694206928819,-1.0
2023-02-18 15:00:00,Wolverhampton Wanderers,AFC Bournemouth,A,A,2.7,3.6,2.5,0.3356890459363957,0.2517667844522968,0.3625441696113074,0.35978835978835977,0.25925925925925924,0.380952380952381,0.024099313851964066,0.007492474806962468,0.018408211341073566,1.5
2023-02-18 15:00:00,Wolverhampton Wanderers,AFC Bournemouth,A,A,2.8,3.6,2.4,0.32264150943396225,0.2509433962264151,0.37641509433962267,0.34589299171062543,0.2584777694046722,0.39562923888470236,0.023251482276663182,0.007534373178257114,0.019214144545079692,1.4
2023-02-24 20:00:00,Fulham,Wolverhampton Wanderers,D,H,2.5,3.2,3.0,0.3633466135458167,0.2838645418326693,0.3027888446215139,0.3894678227666853,0.2923395115742582,0.3181926656590566,0.02612120922086858,0.0084749697415889,0.015403821037542675,-1.0
2023-02-24 20:00:00,Fulham,Wolverhampton Wanderers,D,H,2.38,3.3,3.0,0.37780187997107734,0.2724752952518679,0.2997228247770547,0.4047424366312346,0.2804578904333606,0.31479967293540473,0.026940556660157267,0.007982595181492691,0.015076848158350031,-1.0
2023-02-24 20:00:00,Fulham,Wolverhampton Wanderers,D,H,1.62,4.0,5.25,0.5543976656940391,0.22453105460608588,0.17107127969987496,0.5911427932738879,0.23002409279451577,0.17883311393159634,0.03674512757984871,0.0054930381884298884,0.007761834231721387,-1.0
2023-02-25 15:00:00,Everton,Aston Villa,A,H,2.5,3.2,3.0,0.3633466135458167,0.2838645418326693,0.3027888446215139,0.3894678227666853,0.2923395115742582,0.3181926656590566,0.02612120922086858,0.0084749697415889,0.015403821037542675,-1.0
2023-02-25 15:00:00,Everton,Aston Villa,A,A,2.8,3.5,2.45,0.32281553398058255,0.258252427184466,0.3689320388349514,0.3461314717859221,0.2660461508629048,0.38782237735117314,0.023315937805339526,0.00779372367843878,0.01889033851622174,1.4500000000000002
2023-02-25 15:00:00,Everton,Aston Villa,A,A,3.25,3.2,2.3,0.2770754903903309,0.28140479492767984,0.3915197146819894,0.29751869597783825,0.29031772263768835,0.41216358138447334,0.02044320558750734,0.008912927710008511,0.02064386670248397,1.2999999999999998
2023-02-25 15:00:00,West Ham United,Nottingham Forest,H,H,1.75,3.6,5.0,0.5173978819969742,0.25151285930408473,0.181089258698941,0.5524296675191815,0.2580111328418836,0.18955919963893486,0.035031785522207315,0.00649827353779886,0.00846994093999387,0.75
2023-02-25 15:00:00,West Ham United,Nottingham Forest,H,H,1.85,3.6,4.0,0.4806746310611384,0.24701335207308506,0.22231201686577653,0.5135664335664335,0.2535664335664336,0.23286713286713287,0.03289180250529511,0.006553081493348545,0.010555116001356335,0.8500000000000001
2023-02-25 15:00:00,West Ham United,Nottingham Forest,H,A,2.75,3.3,2.55,0.3262626262626262,0.27188552188552184,0.3518518518518518,0.34990246855451673,0.28015066926750515,0.36994686217797806,0.023639842291890534,0.008265147381983307,0.01809501032612626,-1.0
2023-02-25 19:45:00,Crystal Palace,Liverpool,D,A,4.75,3.8,1.73,0.1901648828463986,0.23770610355799823,0.5221290135956032,0.2043815910630831,0.24545828338458506,0.5501601255523318,0.014216708216684498,0.007752179826586825,0.028031111956728694,-1.0
2023-02-25 19:45:00,Crystal Palace,Liverpool,D,A,6.0,4.5,1.5,0.15000000000000002,0.2,0.6000000000000001,0.1612223393045311,0.2065331928345627,0.6322444678609063,0.011222339304531065,0.00653319283456269,0.03224446786090618,-1.0
2023-02-25 19:45:00,Crystal Palace,Liverpool,D,A,6.0,4.5,1.5,0.15000000000000002,0.2,0.6000000000000001,0.1612223393045311,0.2065331928345627,0.6322444678609063,0.011222339304531065,0.00653319283456269,0.03224446786090618,-1.0
2023-03-01 19:45:00,Arsenal,Everton,H,H,1.36,4.75,10.0,0.6679248075784489,0.1912374185908822,0.09083777383066904,0.7100149476831091,0.19531639262580963,0.09466865969108121,0.04209014010466028,0.004078974034927435,0.0038308858604121643,0.3600000000000001
2023-03-01 19:45:00,Arsenal,Everton,H,H,1.18,8.0,12.0,0.7625418060200668,0.11247491638795985,0.07498327759197324,0.8076755572565426,0.11446029588375806,0.07786414685969936,0.04513375123647578,0.0019853794957982035,0.002880869267726127,0.17999999999999994
2023-03-01 19:45:00,Arsenal,Everton,H,H,1.22,6.5,12.0,0.7368002386397533,0.13829173709853831,0.07490802426170826,0.7812469313767464,0.14088368494027723,0.07786938368297636,0.04444669273699309,0.002591947841738912,0.0029613594212681005,0.21999999999999997
2023-03-01 20:00:00,Liverpool,Wolverhampton Wanderers,H,H,1.5,4.75,6.0,0.6067226890756302,0.19159663865546217,0.15168067226890755,0.6457847384205264,0.1959346884371876,0.1582805731422859,0.03906204934489621,0.004338049781725417,0.0065999008733783615,0.5
2023-03-01 20:00:00,Liverpool,Wolverhampton Wanderers,H,H,1.17,8.0,15.0,0.7759852971206862,0.11348784970390034,0.060526853175413516,0.8217026161561235,0.11546130143193764,0.06283608241193886,0.0457173190354373,0.001973451728037298,0.002309229236525344,0.16999999999999993
2023-03-01 20:00:00,Liverpool,Wolverhampton Wanderers,H,H,1.15,8.0,12.0,0.7663865546218488,0.11016806722689075,0.0734453781512605,0.811644176254103,0.11209840522529092,0.07625741852060607,0.04525762163225422,0.0019303379984001723,0.0028120403693455698,0.1499999999999999
2023-03-04 15:00:00,Arsenal,AFC Bournemouth,H,H,1.22,7.0,12.0,0.7445418921440567,0.12976301548796418,0.0756950923679791,0.7891886315572291,0.13215041006860268,0.07866095837416825,0.04464673941317232,0.0023873945806384966,0.002965866006189158,0.21999999999999997
2023-03-04 15:00:00,Arsenal,AFC Bournemouth,H,H,1.22,7.5,11.0,0.7459312839059674,0.12133815551537071,0.08273056057866185,0.7905000958181934,0.12354534830852705,0.08595455587327949,0.04456881191222595,0.002207192793156343,0.003223995294617643,0.21999999999999997
2023-03-04 15:00:00,Arsenal,AFC Bournemouth,H,H,2.05,3.7,3.4,0.44042749216878574,0.24402063755297582,0.26555187027823846,0.47093279309433633,0.25068997915382124,0.2783772277518424,0.030505300925550594,0.006669341600845424,0.012825357473603971,1.0499999999999998
2023-03-04 15:00:00,Aston Villa,Crystal Palace,H,H,2.05,3.3,3.8,0.43967521682967337,0.2731315740911607,0.23719320907916586,0.4704229496138287,0.2807723427730783,0.24880470761309303,0.030747732784155324,0.007640768681917598,0.011611498533927178,1.0499999999999998
2023-03-04 15:00:00,Aston Villa,Crystal Palace,H,H,1.91,3.6,4.0,0.47309448056439335,0.2510029049661087,0.22590261446949783,0.5055901305281709,0.25772429366084704,0.23668557581098199,0.03249564996377757,0.006721388694738317,0.010782961341484154,0.9099999999999999
2023-03-04 15:00:00,Aston Villa,Crystal Palace,H,H,1.62,4.0,5.5,0.5589729874297941,0.2263840599090666,0.16464295266113935,0.5959874428314185,0.23190923143116662,0.17210332573741494,0.0370144554016244,0.005525171522100025,0.007460373076275589,0.6200000000000001
2023-03-05 14:00:00,Nottingham Forest,Everton,D,H,2.7,3.0,2.88,0.3348017621145374,0.30132158590308367,0.3138766519823788,0.35921817221341784,0.3106180665610143,0.3301637612255679,0.02441641009888046,0.00929648065793065,0.016287109243189102,-1.0
2023-03-05 14:00:00,Nottingham Forest,Everton,D,A,2.75,3.25,2.6,0.32715231788079474,0.27682119205298017,0.34602649006622516,0.35088647790420746,0.285260650965864,0.36385287112992853,0.02373416002341272,0.008439458912883835,0.017826381063703378,-1.0
2023-03-05 14:00:00,Nottingham Forest,Everton,D,H,2.1,3.3,3.7,0.4310479375696767,0.2743032329988852,0.2446488294314381,0.4612871683185919,0.2820347571003156,0.25667807458109243,0.030239230748915213,0.007731524101430409,0.012029245149654338,-1.0
2023-03-06 20:00:00,Brentford,Fulham,H,H,1.95,3.6,3.75,0.46079223928860147,0.24959579628132578,0.23961196443007274,0.49255533199195173,0.2563380281690141,0.2511066398390342,0.03176309270335026,0.006742231887688299,0.011494675408961458,0.95
2023-03-06 20:00:00,Brentford,Fulham,H,H,2.1,3.8,3.2,0.43008190618019354,0.23767684288905433,0.28224125093075203,0.4599092284417549,0.24419329002402776,0.29589748153421735,0.029827322261561373,0.00651644713497343,0.013656230603465325,1.1
2023-03-06 20:00:00,Brentford,Fulham,H,H,1.91,3.9,3.6,0.4702273929138021,0.2302908514013749,0.24948175568482278,0.502338268040022,0.23636922325724316,0.2612925087027348,0.03211087512621991,0.006078371855868264,0.011810753017912012,0.9099999999999999
2023-03-11 12:30:00,AFC Bournemouth,Liverpool,H,A,7.5,5.0,1.4,0.1209090909090909,0.18136363636363637,0.6477272727272727,0.1299836155106499,0.18732932823593665,0.6826870562534134,0.009074524601559011,0.005965691872300283,0.03495978352614071,-1.0
2023-03-11 12:30:00,AFC Bournemouth,Liverpool,H,A,4.2,4.5,1.7,0.2157168299198575,0.2013357079252003,0.532947462154942,0.23154165257179482,0.20763081524738722,0.5608275321808179,0.015824822651937326,0.00629510732218691,0.02788007002587589,-1.0
2023-03-11 12:30:00,AFC Bournemouth,Liverpool,H,A,4.5,4.33,1.67,0.2006813979100876,0.20856034424835893,0.5407582578415535,0.21550419451365713,0.21518215319594886,0.569313652290394,0.014822796603569527,0.00662180894758993,0.028555394448840477,-1.0
2023-03-11 15:00:00,Everton,Brentford,H,H,2.7,3.25,2.7,0.3355978260869565,0.278804347826087,0.3355978260869565,0.3598957767886222,0.28726522635978724,0.3528389968515904,0.024297950701665738,0.008460878533700256,0.01724117076463394,1.7000000000000002
2023-03-11 15:00:00,Everton,Brentford,H,H,2.3,3.5,3.0,0.39194499017681733,0.2575638506876228,0.3004911591355599,0.41963795940757,0.2649478880965441,0.3154141524958859,0.02769296923075265,0.007384037408921351,0.014922993360325987,1.2999999999999998
2023-03-11 15:00:00,Everton,Brentford,H,H,2.45,3.4,2.88,0.36946540630709346,0.2662324251330527,0.3143021685598538,0.39582890786248964,0.27404417755993016,0.3301269145775802,0.026363501555396185,0.007811752426877483,0.015824746017726377,1.4500000000000002
2023-03-12 14:00:00,Fulham,Arsenal,A,A,6.0,4.0,1.57,0.1502770780856423,0.22541561712846347,0.5743073047858942,0.16160576428203807,0.23290242499470196,0.60549181072326,0.011328686196395765,0.007486807866238482,0.03118450593736577,0.5700000000000001
2023-03-12 14:00:00,Fulham,Arsenal,A,A,5.25,4.5,1.55,0.17105517909002904,0.19956437560503387,0.579380445304937,0.18376954222282493,0.2059900424262384,0.6102404153509366,0.012714363132795892,0.006425666821204518,0.030859970045999607,0.55
2023-03-12 14:00:00,Fulham,Arsenal,A,A,5.0,4.33,1.6,0.17993329323637158,0.20777516539996715,0.5622915413636611,0.19330484049921548,0.2144621922850509,0.5922329672157337,0.013371547262843897,0.006687026885083741,0.0299414258520726,0.6000000000000001
2023-03-12 14:00:00,West Ham United,Aston Villa,D,H,2.2,3.3,3.4,0.410593220338983,0.27372881355932205,0.2656779661016949,0.4395808686834544,0.2815616021632584,0.27885752915328715,0.02898764834447143,0.007832788603936325,0.013179563051592236,-1.0
2023-03-12 14:00:00,West Ham United,Aston Villa,D,A,2.63,3.75,2.45,0.34236668170317924,0.240113166101163,0.36752015219565765,0.3668040791627493,0.24716361663635814,0.3860323042008926,0.024437397459570076,0.007050450535195124,0.018512152005234928,-1.0
2023-03-12 14:00:00,West Ham United,Aston Villa,D,H,2.45,3.6,2.75,0.36943926151428846,0.2514239418638908,0.32913679662182066,0.3956780267037606,0.2587208448027585,0.3456011284934808,0.026238765189472157,0.0072969029388677,0.01646433187166013,-1.0
2023-03-18 15:00:00,Aston Villa,AFC Bournemouth,H,H,1.7,3.8,5.0,0.53150765606596,0.23777974087161363,0.1807126030624264,0.5671641791044776,0.24378109452736313,0.18905472636815923,0.03565652303851763,0.006001353655749497,0.008342123305732835,0.7
2023-03-18 15:00:00,Aston Villa,AFC Bournemouth,H,H,1.85,4.0,3.6,0.4806746310611384,0.22231201686577653,0.24701335207308506,0.5133008093713742,0.22809175671330922,0.2586074339153166,0.03262617831023584,0.005779739847532689,0.01159408184223154,0.8500000000000001
2023-03-18 15:00:00,Aston Villa,AFC Bournemouth,H,H,1.85,3.9,3.8,0.48439704111474274,0.22977808360571136,0.23582487527954582,0.517316432130537,0.2357704101188195,0.24691315775064335,0.032919391015794275,0.005992326513108132,0.011088282471097527,0.8500000000000001
2023-03-18 17:30:00,Chelsea,Everton,D,H,1.5,4.2,7.5,0.6100917431192661,0.21788990825688076,0.12201834862385323,0.6496815286624205,0.2229299363057325,0.12738853503184716,0.0395897855431544,0.00504002804885173,0.005370186407993929,-1.0
2023-03-18 17:30:00,Chelsea,Everton,D,H,1.7,4.2,4.5,0.5329474621549422,0.21571682991985755,0.20133570792520036,0.5684210526315789,0.22105263157894733,0.21052631578947367,0.035473590476636785,0.005335801659089784,0.009190607864273309,-1.0
2023-03-18 17:30:00,Chelsea,Everton,D,H,1.55,4.0,6.0,0.5772151898734177,0.22367088607594937,0.1491139240506329,0.6151681157963512,0.22902950193496507,0.1558023822686837,0.037952925922933534,0.005358615859015703,0.006688458218050808,-1.0
2023-03-19 14:00:00,Arsenal,Crystal Palace,H,H,1.25,5.5,15.0,0.7248554913294797,0.16473988439306356,0.06040462427745664,0.7691956124314442,0.1679616087751371,0.06284277879341865,0.0443401211019645,0.0032217243820735486,0.002438154515962014,0.25
2023-03-19 14:00:00,Arsenal,Crystal Palace,H,H,1.3,5.75,9.0,0.6931617906238985,0.1567148396193162,0.10012336975678535,0.7359256057775423,0.15985834983130245,0.10421604439115523,0.0427638151536438,0.00314351021198625,0.0040926746343698805,0.30000000000000004
2023-03-19 14:00:00,Arsenal,Crystal Palace,H,H,1.4,4.75,7.5,0.6412837517764092,0.18900994789199427,0.11970630033159638,0.6820421378630754,0.19313969311623105,0.12481816902069354,0.040758386086666265,0.004129745224236786,0.00511186868909716,0.3999999999999999
2023-04-01 14:00:00,AFC Bournemouth,Fulham,H,H,2.55,3.3,2.8,0.3540229885057471,0.27356321839080455,0.3224137931034482,0.3794661190965093,0.2817248459958932,0.3388090349075975,0.025443130590762197,0.00816162760508865,0.016395241804149308,1.5499999999999998
2023-04-01 14:00:00,AFC Bournemouth,Fulham,H,H,2.15,3.6,3.2,0.4186687069625095,0.25003825554705433,0.2812930374904361,0.4479277850629746,0.2570217437711567,0.2950504711658687,0.029259078100465075,0.0069834882241023855,0.013757433675432584,1.15
2023-04-01 14:00:00,AFC Bournemouth,Fulham,H,H,2.15,3.5,3.3,0.419277799006496,0.2575563622468475,0.27316583874665645,0.4486444699170954,0.2647882067549916,0.28656732332791296,0.029366670910599413,0.00723184450814407,0.013401484581256506,1.15
2023-04-01 14:00:00,Nottingham Forest,Wolverhampton Wanderers,D,A,3.0,3.1,2.55,0.302142426071213,0.29239589619794804,0.35546167773083887,0.32433900104987506,0.3015675721336599,0.37409342681646496,0.022196574978662065,0.009171675935711887,0.018631749085626093,-1.0
2023-04-01 14:00:00,Nottingham Forest,Wolverhampton Wanderers,D,H,2.1,3.4,3.5,0.4283819628647215,0.26458885941644567,0.25702917771883294,0.45836637589214907,0.27200634417129266,0.2696272799365583,0.029984413027427548,0.0074174847548469924,0.012598102217725338,-1.0
2023-04-01 14:00:00,Nottingham Forest,Wolverhampton Wanderers,D,H,2.0,3.7,3.7,0.45649350649350656,0.24675324675324675,0.24675324675324675,0.4879751745539178,0.2534264287561417,0.2585983966899405,0.03148166806041125,0.006673182002894934,0.01184514993669375,-1.0
2023-04-01 16:30:00,Chelsea,Aston Villa,A,H,1.67,3.8,5.25,0.540519343476835,0.23754402726481952,0.17193662925834555,0.5766688440409612,0.24349231944206315,0.1798388365169757,0.03614950056412625,0.00594829217724363,0.00790220725863014,-1.0
2023-04-01 16:30:00,Chelsea,Aston Villa,A,H,1.91,3.75,3.8,0.47217523238171644,0.24049458502642088,0.2373301825918627,0.5045063681997506,0.24688497254805045,0.24860865925219902,0.03233113581803415,0.00639038752162957,0.011278476660336323,-1.0
2023-04-01 16:30:00,Chelsea,Aston Villa,A,H,1.7,4.1,4.5,0.5300120955548836,0.21976111279104932,0.20022679165406712,0.5653728294177732,0.2252298263534219,0.20939734422880488,0.035360733862889626,0.005468713562372579,0.009170552574737756,-1.0
2023-04-04 19:00:00,Chelsea,Liverpool,D,H,2.2,3.4,3.25,0.408781152647975,0.2645054517133956,0.27671339563862923,0.4375727929187049,0.2720319900613402,0.29039521701995497,0.02879164027072989,0.007526538347944589,0.013681821381325732,-1.0
2023-04-04 19:00:00,Chelsea,Liverpool,D,A,2.9,3.4,2.38,0.3093023255813953,0.26381668946648423,0.3768809849521203,0.33177531775317753,0.2718873855405221,0.39633729670630036,0.022472992171782225,0.008070696074037875,0.019456311754180056,-1.0
2023-04-04 19:00:00,Chelsea,Liverpool,D,H,2.15,3.7,3.1,0.41765044078190877,0.24268876964354152,0.2896607895745496,0.4467790163483681,0.24943385994859865,0.3037871237030333,0.029128575566459314,0.006745090305057128,0.014126334128483686,-1.0
2023-04-08 14:00:00,Aston Villa,Nottingham Forest,H,H,1.6,4.2,5.25,0.5635593220338982,0.21468926553672313,0.1717514124293785,0.6006730229949523,0.21985417835109367,0.17947279865395402,0.03711370096105404,0.005164912814370537,0.007721386224575522,0.6000000000000001
2023-04-08 14:00:00,Aston Villa,Nottingham Forest,H,H,1.53,4.5,5.75,0.5914997292907418,0.2011099079588522,0.15739036275040608,0.6299068833302903,0.20576958188789485,0.16432353478181486,0.03840715403954853,0.004659673929042651,0.00693317203140878,0.53
2023-04-08 14:00:00,Aston Villa,Nottingham Forest,H,H,1.95,3.6,3.7,0.4592270005443659,0.24874795862819815,0.242025040827436,0.49088958019445683,0.2554711295619844,0.2536392902435587,0.03166257965009095,0.006723170933786271,0.011614249416122685,0.95
2023-04-08 14:00:00,Wolverhampton Wanderers,Chelsea,H,A,4.2,3.5,1.91,0.21596048559866698,0.2591525827184004,0.47488693168293267,0.23208439952539558,0.2675796606292797,0.5003359398453247,0.0161239139267286,0.008427077910879266,0.025449008162391984,-1.0
2023-04-08 14:00:00,Wolverhampton Wanderers,Chelsea,H,A,3.75,3.75,1.91,0.23969616908850724,0.23969616908850724,0.47060766182298547,0.2573579920739762,0.24726552179656539,0.4953764861294584,0.01766182298546895,0.007569352708058141,0.024768824306472925,-1.0
2023-04-08 14:00:00,Wolverhampton Wanderers,Chelsea,H,A,4.33,4.0,1.75,0.20848028842385766,0.2256799122188259,0.5158397993573164,0.223923075837477,0.23289097549234064,0.5431859486701823,0.015442787413619347,0.007211063273514728,0.02734614931286594,-1.0
2023-04-08 14:00:00,Fulham,West Ham United,A,A,2.8,3.25,2.63,0.3246556583971373,0.279703336465226,0.3456410051376367,0.34824808459459233,0.2882632712300336,0.3634886441753741,0.023592426197455052,0.008559934764807597,0.017847639037737395,1.63
2023-04-08 14:00:00,Fulham,West Ham United,A,H,2.38,3.5,2.9,0.37989520132377275,0.25832873690016545,0.3117760617760618,0.4068462401795735,0.26580621025065465,0.3273475495697718,0.026951038855800746,0.0074774733504892055,0.015571487793709982,-1.0
2023-04-08 14:00:00,Fulham,West Ham United,A,H,2.38,3.25,3.0,0.3761421319796954,0.2754517766497462,0.29840609137055835,0.4030035822540645,0.2835491871038854,0.31344723064205016,0.026861450274369092,0.008097410454139198,0.01504113927149181,-1.0
