id,external_id,match_time,home_team,away_team,home_xg,away_xg,xg_total,xg_diff,home_possession,away_possession,home_opening_odds,raw_data_source,extracted_at,updated_at,created_at,league_name,season,status,away_opening_odds,home_current_odds,away_current_odds,home_corners,away_corners,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,raw_data,data_source,real_home_odds,real_draw_odds,real_away_odds,real_match_date,real_season,actual_home_goals,actual_away_goals,actual_result
245,4813401,2025-08-31 13:00:00+00:00,Nottingham Forest,West Ham United,0.73,2.42,,,58,42,20.0,,2025-12-20 16:34:48.103009+00,2025-12-20 16:34:48.103009+00,2025-12-20 16:34:48.103009+00,Premier League,,,,20.0,,,,,,,,,,,,,,"{""season"": null, ""status"": null, ""away_xg"": 2.42, ""home_xg"": 0.73, ""xg_diff"": -1.69, ""var_used"": null, ""xg_total"": 3.15, ""away_team"": ""West Ham United"", ""draw_odds"": null, ""h2h_draws"": null, ""home_team"": ""Nottingham Forest"", ""league_id"": null, ""away_fouls"": null, ""away_score"": null, ""created_at"": ""2025-12-20T16:34:48.097280"", ""fouls_diff"": null, ""home_fouls"": null, ""home_score"": null, ""match_time"": ""2025-08-31T13:00:00+00:00"", ""updated_at"": ""2025-12-20T16:34:48.097280"", ""away_passes"": null, ""external_id"": ""4813401"", ""home_passes"": null, ""league_name"": null, ""passes_diff"": null, ""temperature"": null, ""away_corners"": null, ""corners_diff"": null, ""extracted_at"": ""2025-12-20T16:34:48.097278"", ""home_corners"": null, ""referee_name"": null, ""away_offsides"": null, ""home_offsides"": null, ""offsides_diff"": null, ""asian_handicap"": null, ""away_red_cards"": null, ""home_red_cards"": null, ""red_cards_diff"": null, ""aerial_won_diff"": null, ""away_aerial_won"": null, ""away_possession"": 42.0, ""feature_version"": ""1.0"", ""home_aerial_won"": null, ""home_possession"": 58.0, ""possession_diff"": 16.0, ""raw_data_source"": ""fotmob_api"", ""away_shots_total"": null, ""big_chances_away"": null, ""big_chances_home"": null, ""home_shots_total"": null, ""shots_total_diff"": null, ""total_over_under"": null, ""xg_dynamic_trend"": null, ""away_current_odds"": null, ""away_opening_odds"": null, ""away_yellow_cards"": null, ""draw_current_odds"": null, ""home_current_odds"": 20.0, ""home_opening_odds"": 20.0, ""home_yellow_cards"": null, ""implied_draw_prob"": null, ""weather_condition"": null, ""yellow_cards_diff"": null, ""away_pass_accuracy"": null, ""away_shot_accuracy"": null, ""away_shots_blocked"": null, ""away_team_h2h_wins"": null, ""away_xg_first_half"": null, ""home_pass_accuracy"": null, ""home_shot_accuracy"": null, ""home_shots_blocked"": null, ""home_team_h2h_wins"": null, ""home_xg_first_half"": null, ""odds_movement_away"": null, ""odds_movement_draw"": null, ""odds_movement_home"": null, ""pass_accuracy_diff"": null, ""shot_accuracy_diff"": null, ""shots_blocked_diff"": null, ""away_team_h2h_goals"": null, ""away_xg_second_half"": null, ""home_team_h2h_goals"": null, ""home_xg_second_half"": null, ""xg_total_first_half"": null, ""away_shots_on_target"": null, ""has_complete_xg_data"": true, ""home_advantage_score"": null, ""home_shots_on_target"": null, ""shots_on_target_diff"": null, ""total_features_count"": 106, ""xg_total_second_half"": null, ""away_shots_off_target"": null, ""away_team_form_points"": null, ""expected_assists_away"": null, ""expected_assists_home"": null, ""extraction_confidence"": 0.85, ""feature_quality_score"": 1.0, ""home_shots_off_target"": null, ""home_team_form_points"": null, ""implied_away_win_prob"": null, ""implied_home_win_prob"": null, ""shots_off_target_diff"": null, ""away_successful_passes"": null, ""away_team_recent_goals"": null, ""has_complete_odds_data"": false, ""home_successful_passes"": null, ""home_team_recent_goals"": null, ""successful_passes_diff"": null, ""away_corners_first_half"": null, ""big_chances_missed_away"": null, ""big_chances_missed_home"": null, ""corners_first_half_diff"": null, ""data_completeness_score"": 0.22727272727272727, ""home_corners_first_half"": null, ""away_corners_second_half"": null, ""both_teams_to_score_odds"": null, ""corners_second_half_diff"": null, ""home_corners_second_half"": null, ""away_team_recent_conceded"": null, ""home_team_recent_conceded"": null, ""aerial_won_percentage_diff"": null, ""away_aerial_won_percentage"": null, ""away_possession_first_half"": null, ""home_aerial_won_percentage"": null, ""home_possession_first_half"": null, ""possession_first_half_diff"": null, ""away_possession_second_half"": null, ""home_possession_second_half"": null, ""possession_second_half_diff"": null}",fotmob_api_v2,4.2,3.6,1.85,2022-08-14,22/23,1,0,H
323,4813518,2025-12-06 15:00:00+00:00,Everton,Nottingham Forest,1.12,0.53,,,41,59,,,2025-12-20 16:36:43.577461+00,2025-12-20 16:36:43.577461+00,2025-12-20 16:36:43.577461+00,Premier League,,,,,,,,,,,,,,,,,,"{""season"": null, ""status"": null, ""away_xg"": 0.53, ""home_xg"": 1.12, ""xg_diff"": 0.59, ""var_used"": null, ""xg_total"": 1.65, ""away_team"": ""Nottingham Forest"", ""draw_odds"": null, ""h2h_draws"": null, ""home_team"": ""Everton"", ""league_id"": null, ""away_fouls"": null, ""away_score"": null, ""created_at"": ""2025-12-20T16:36:43.573150"", ""fouls_diff"": null, ""home_fouls"": null, ""home_score"": null, ""match_time"": ""2025-12-06T15:00:00+00:00"", ""updated_at"": ""2025-12-20T16:36:43.573150"", ""away_passes"": null, ""external_id"": ""4813518"", ""home_passes"": null, ""league_name"": null, ""passes_diff"": null, ""temperature"": null, ""away_corners"": null, ""corners_diff"": null, ""extracted_at"": ""2025-12-20T16:36:43.573148"", ""home_corners"": null, ""referee_name"": null, ""away_offsides"": null, ""home_offsides"": null, ""offsides_diff"": null, ""asian_handicap"": null, ""away_red_cards"": null, ""home_red_cards"": null, ""red_cards_diff"": null, ""aerial_won_diff"": null, ""away_aerial_won"": null, ""away_possession"": 59.0, ""feature_version"": ""1.0"", ""home_aerial_won"": null, ""home_possession"": 41.0, ""possession_diff"": -18.0, ""raw_data_source"": ""fotmob_api"", ""away_shots_total"": null, ""big_chances_away"": null, ""big_chances_home"": null, ""home_shots_total"": null, ""shots_total_diff"": null, ""total_over_under"": null, ""xg_dynamic_trend"": null, ""away_current_odds"": null, ""away_opening_odds"": null, ""away_yellow_cards"": null, ""draw_current_odds"": null, ""home_current_odds"": 0.0, ""home_opening_odds"": 0.0, ""home_yellow_cards"": null, ""implied_draw_prob"": null, ""weather_condition"": null, ""yellow_cards_diff"": null, ""away_pass_accuracy"": null, ""away_shot_accuracy"": null, ""away_shots_blocked"": null, ""away_team_h2h_wins"": null, ""away_xg_first_half"": null, ""home_pass_accuracy"": null, ""home_shot_accuracy"": null, ""home_shots_blocked"": null, ""home_team_h2h_wins"": null, ""home_xg_first_half"": null, ""odds_movement_away"": null, ""odds_movement_draw"": null, ""odds_movement_home"": null, ""pass_accuracy_diff"": null, ""shot_accuracy_diff"": null, ""shots_blocked_diff"": null, ""away_team_h2h_goals"": null, ""away_xg_second_half"": null, ""home_team_h2h_goals"": null, ""home_xg_second_half"": null, ""xg_total_first_half"": null, ""away_shots_on_target"": null, ""has_complete_xg_data"": true, ""home_advantage_score"": null, ""home_shots_on_target"": null, ""shots_on_target_diff"": null, ""total_features_count"": 106, ""xg_total_second_half"": null, ""away_shots_off_target"": null, ""away_team_form_points"": null, ""expected_assists_away"": null, ""expected_assists_home"": null, ""extraction_confidence"": 0.85, ""feature_quality_score"": 1.0, ""home_shots_off_target"": null, ""home_team_form_points"": null, ""implied_away_win_prob"": null, ""implied_home_win_prob"": null, ""shots_off_target_diff"": null, ""away_successful_passes"": null, ""away_team_recent_goals"": null, ""has_complete_odds_data"": false, ""home_successful_passes"": null, ""home_team_recent_goals"": null, ""successful_passes_diff"": null, ""away_corners_first_half"": null, ""big_chances_missed_away"": null, ""big_chances_missed_home"": null, ""corners_first_half_diff"": null, ""data_completeness_score"": 0.22727272727272727, ""home_corners_first_half"": null, ""away_corners_second_half"": null, ""both_teams_to_score_odds"": null, ""corners_second_half_diff"": null, ""home_corners_second_half"": null, ""away_team_recent_conceded"": null, ""home_team_recent_conceded"": null, ""aerial_won_percentage_diff"": null, ""away_aerial_won_percentage"": null, ""away_possession_first_half"": null, ""home_aerial_won_percentage"": null, ""home_possession_first_half"": null, ""possession_first_half_diff"": null, ""away_possession_second_half"": null, ""home_possession_second_half"": null, ""possession_second_half_diff"": null}",fotmob_api_v2,1.9,3.6,4.0,2022-08-20,22/23,1,1,D
208,4813419,2025-09-20 19:00:00+00:00,Fulham,Brentford,1.01,0.6,,,53,47,314613074064.0,,2025-12-20 16:34:33.252896+00,2025-12-20 16:34:33.252896+00,2025-12-20 16:34:33.252896+00,Premier League,,,,314613074064.0,,,,,,,,,,,,,,"{""season"": null, ""status"": null, ""away_xg"": 0.6, ""home_xg"": 1.01, ""xg_diff"": 0.41, ""var_used"": null, ""xg_total"": 1.61, ""away_team"": ""Brentford"", ""draw_odds"": null, ""h2h_draws"": null, ""home_team"": ""Fulham"", ""league_id"": null, ""away_fouls"": null, ""away_score"": null, ""created_at"": ""2025-12-20T16:34:33.247870"", ""fouls_diff"": null, ""home_fouls"": null, ""home_score"": null, ""match_time"": ""2025-09-20T19:00:00+00:00"", ""updated_at"": ""2025-12-20T16:34:33.247869"", ""away_passes"": null, ""external_id"": ""4813419"", ""home_passes"": null, ""league_name"": null, ""passes_diff"": null, ""temperature"": null, ""away_corners"": null, ""corners_diff"": null, ""extracted_at"": ""2025-12-20T16:34:33.247867"", ""home_corners"": null, ""referee_name"": null, ""away_offsides"": null, ""home_offsides"": null, ""offsides_diff"": null, ""asian_handicap"": null, ""away_red_cards"": null, ""home_red_cards"": null, ""red_cards_diff"": null, ""aerial_won_diff"": null, ""away_aerial_won"": null, ""away_possession"": 47.0, ""feature_version"": ""1.0"", ""home_aerial_won"": null, ""home_possession"": 53.0, ""possession_diff"": 6.0, ""raw_data_source"": ""fotmob_api"", ""away_shots_total"": null, ""big_chances_away"": null, ""big_chances_home"": null, ""home_shots_total"": null, ""shots_total_diff"": null, ""total_over_under"": null, ""xg_dynamic_trend"": null, ""away_current_odds"": null, ""away_opening_odds"": null, ""away_yellow_cards"": null, ""draw_current_odds"": null, ""home_current_odds"": 314613074064.0, ""home_opening_odds"": 314613074064.0, ""home_yellow_cards"": null, ""implied_draw_prob"": null, ""weather_condition"": null, ""yellow_cards_diff"": null, ""away_pass_accuracy"": null, ""away_shot_accuracy"": null, ""away_shots_blocked"": null, ""away_team_h2h_wins"": null, ""away_xg_first_half"": null, ""home_pass_accuracy"": null, ""home_shot_accuracy"": null, ""home_shots_blocked"": null, ""home_team_h2h_wins"": null, ""home_xg_first_half"": null, ""odds_movement_away"": null, ""odds_movement_draw"": null, ""odds_movement_home"": null, ""pass_accuracy_diff"": null, ""shot_accuracy_diff"": null, ""shots_blocked_diff"": null, ""away_team_h2h_goals"": null, ""away_xg_second_half"": null, ""home_team_h2h_goals"": null, ""home_xg_second_half"": null, ""xg_total_first_half"": null, ""away_shots_on_target"": null, ""has_complete_xg_data"": true, ""home_advantage_score"": null, ""home_shots_on_target"": null, ""shots_on_target_diff"": null, ""total_features_count"": 106, ""xg_total_second_half"": null, ""away_shots_off_target"": null, ""away_team_form_points"": null, ""expected_assists_away"": null, ""expected_assists_home"": null, ""extraction_confidence"": 0.85, ""feature_quality_score"": 1.0, ""home_shots_off_target"": null, ""home_team_form_points"": null, ""implied_away_win_prob"": null, ""implied_home_win_prob"": null, ""shots_off_target_diff"": null, ""away_successful_passes"": null, ""away_team_recent_goals"": null, ""has_complete_odds_data"": false, ""home_successful_passes"": null, ""home_team_recent_goals"": null, ""successful_passes_diff"": null, ""away_corners_first_half"": null, ""big_chances_missed_away"": null, ""big_chances_missed_home"": null, ""corners_first_half_diff"": null, ""data_completeness_score"": 0.22727272727272727, ""home_corners_first_half"": null, ""away_corners_second_half"": null, ""both_teams_to_score_odds"": null, ""corners_second_half_diff"": null, ""home_corners_second_half"": null, ""away_team_recent_conceded"": null, ""home_team_recent_conceded"": null, ""aerial_won_percentage_diff"": null, ""away_aerial_won_percentage"": null, ""away_possession_first_half"": null, ""home_aerial_won_percentage"": null, ""home_possession_first_half"": null, ""possession_first_half_diff"": null, ""away_possession_second_half"": null, ""home_possession_second_half"": null, ""possession_second_half_diff"": null}",fotmob_api_v2,2.45,3.4,2.9,2022-08-20,22/23,3,2,H
295,4813374,2025-08-15 19:00:00+00:00,Liverpool,AFC Bournemouth,2.21,1.7,,,61,39,5.0,,2025-12-20 16:35:06.689943+00,2025-12-20 16:44:12.139614+00,2025-12-20 16:35:06.689943+00,Premier League,,Finished,,5.0,,,,,,,,,,,,,,"{""season"": null, ""status"": ""Finished"", ""away_xg"": 1.7, ""home_xg"": 2.21, ""xg_diff"": 0.51, ""var_used"": null, ""xg_total"": 3.91, ""away_team"": ""AFC Bournemouth"", ""draw_odds"": null, ""h2h_draws"": null, ""home_team"": ""Liverpool"", ""league_id"": null, ""away_fouls"": null, ""away_score"": null, ""created_at"": ""2025-12-20T16:44:12.134312"", ""fouls_diff"": null, ""home_fouls"": null, ""home_score"": null, ""match_time"": ""2025-08-15T19:00:00+00:00"", ""updated_at"": ""2025-12-20T16:44:12.134312"", ""away_passes"": null, ""external_id"": ""4813374"", ""home_passes"": null, ""league_name"": ""Premier League"", ""passes_diff"": null, ""temperature"": null, ""away_corners"": null, ""corners_diff"": null, ""extracted_at"": ""2025-12-20T16:44:12.134309"", ""home_corners"": null, ""referee_name"": null, ""away_offsides"": null, ""home_offsides"": null, ""offsides_diff"": null, ""asian_handicap"": null, ""away_red_cards"": null, ""home_red_cards"": null, ""red_cards_diff"": null, ""aerial_won_diff"": null, ""away_aerial_won"": null, ""away_possession"": 39.0, ""feature_version"": ""1.0"", ""home_aerial_won"": null, ""home_possession"": 61.0, ""possession_diff"": 22.0, ""raw_data_source"": ""fotmob_api"", ""away_shots_total"": null, ""big_chances_away"": null, ""big_chances_home"": null, ""home_shots_total"": null, ""shots_total_diff"": null, ""total_over_under"": null, ""xg_dynamic_trend"": null, ""away_current_odds"": null, ""away_opening_odds"": null, ""away_yellow_cards"": null, ""draw_current_odds"": null, ""home_current_odds"": 5.0, ""home_opening_odds"": 5.0, ""home_yellow_cards"": null, ""implied_draw_prob"": null, ""weather_condition"": null, ""yellow_cards_diff"": null, ""away_pass_accuracy"": null, ""away_shot_accuracy"": null, ""away_shots_blocked"": null, ""away_team_h2h_wins"": null, ""away_xg_first_half"": null, ""home_pass_accuracy"": null, ""home_shot_accuracy"": null, ""home_shots_blocked"": null, ""home_team_h2h_wins"": null, ""home_xg_first_half"": null, ""odds_movement_away"": null, ""odds_movement_draw"": null, ""odds_movement_home"": null, ""pass_accuracy_diff"": null, ""shot_accuracy_diff"": null, ""shots_blocked_diff"": null, ""away_team_h2h_goals"": null, ""away_xg_second_half"": null, ""home_team_h2h_goals"": null, ""home_xg_second_half"": null, ""xg_total_first_half"": null, ""away_shots_on_target"": null, ""has_complete_xg_data"": true, ""home_advantage_score"": null, ""home_shots_on_target"": null, ""shots_on_target_diff"": null, ""total_features_count"": 106, ""xg_total_second_half"": null, ""away_shots_off_target"": null, ""away_team_form_points"": null, ""expected_assists_away"": null, ""expected_assists_home"": null, ""extraction_confidence"": 0.85, ""feature_quality_score"": 1.0, ""home_shots_off_target"": null, ""home_team_form_points"": null, ""implied_away_win_prob"": null, ""implied_home_win_prob"": null, ""shots_off_target_diff"": null, ""away_successful_passes"": null, ""away_team_recent_goals"": null, ""has_complete_odds_data"": false, ""home_successful_passes"": null, ""home_team_recent_goals"": null, ""successful_passes_diff"": null, ""away_corners_first_half"": null, ""big_chances_missed_away"": null, ""big_chances_missed_home"": null, ""corners_first_half_diff"": null, ""data_completeness_score"": 0.22727272727272727, ""home_corners_first_half"": null, ""away_corners_second_half"": null, ""both_teams_to_score_odds"": null, ""corners_second_half_diff"": null, ""home_corners_second_half"": null, ""away_team_recent_conceded"": null, ""home_team_recent_conceded"": null, ""aerial_won_percentage_diff"": null, ""away_aerial_won_percentage"": null, ""away_possession_first_half"": null, ""home_aerial_won_percentage"": null, ""home_possession_first_half"": null, ""possession_first_half_diff"": null, ""away_possession_second_half"": null, ""home_possession_second_half"": null, ""possession_second_half_diff"": null}",fotmob_api_v2,1.1,10.0,26.0,2022-08-27,22/23,9,0,H
131,4813467,2025-11-01 15:00:00+00:00,Crystal Palace,Brentford,0.7,0.54,,,36,64,20.0,,2025-12-20 16:33:59.190395+00,2025-12-20 16:33:59.190395+00,2025-12-20 16:33:59.190395+00,Premier League,,,,20.0,,,,,,,,,,,,,,"{""season"": null, ""status"": null, ""away_xg"": 0.54, ""home_xg"": 0.7, ""xg_diff"": 0.16, ""var_used"": null, ""xg_total"": 1.24, ""away_team"": ""Brentford"", ""draw_odds"": null, ""h2h_draws"": null, ""home_team"": ""Crystal Palace"", ""league_id"": null, ""away_fouls"": null, ""away_score"": null, ""created_at"": ""2025-12-20T16:33:59.184728"", ""fouls_diff"": null, ""home_fouls"": null, ""home_score"": null, ""match_time"": ""2025-11-01T15:00:00+00:00"", ""updated_at"": ""2025-12-20T16:33:59.184728"", ""away_passes"": null, ""external_id"": ""4813467"", ""home_passes"": null, ""league_name"": null, ""passes_diff"": null, ""temperature"": null, ""away_corners"": null, ""corners_diff"": null, ""extracted_at"": ""2025-12-20T16:33:59.184726"", ""home_corners"": null, ""referee_name"": null, ""away_offsides"": null, ""home_offsides"": null, ""offsides_diff"": null, ""asian_handicap"": null, ""away_red_cards"": null, ""home_red_cards"": null, ""red_cards_diff"": null, ""aerial_won_diff"": null, ""away_aerial_won"": null, ""away_possession"": 64.0, ""feature_version"": ""1.0"", ""home_aerial_won"": null, ""home_possession"": 36.0, ""possession_diff"": -28.0, ""raw_data_source"": ""fotmob_api"", ""away_shots_total"": null, ""big_chances_away"": null, ""big_chances_home"": null, ""home_shots_total"": null, ""shots_total_diff"": null, ""total_over_under"": null, ""xg_dynamic_trend"": null, ""away_current_odds"": null, ""away_opening_odds"": null, ""away_yellow_cards"": null, ""draw_current_odds"": null, ""home_current_odds"": 20.0, ""home_opening_odds"": 20.0, ""home_yellow_cards"": null, ""implied_draw_prob"": null, ""weather_condition"": null, ""yellow_cards_diff"": null, ""away_pass_accuracy"": null, ""away_shot_accuracy"": null, ""away_shots_blocked"": null, ""away_team_h2h_wins"": null, ""away_xg_first_half"": null, ""home_pass_accuracy"": null, ""home_shot_accuracy"": null, ""home_shots_blocked"": null, ""home_team_h2h_wins"": null, ""home_xg_first_half"": null, ""odds_movement_away"": null, ""odds_movement_draw"": null, ""odds_movement_home"": null, ""pass_accuracy_diff"": null, ""shot_accuracy_diff"": null, ""shots_blocked_diff"": null, ""away_team_h2h_goals"": null, ""away_xg_second_half"": null, ""home_team_h2h_goals"": null, ""home_xg_second_half"": null, ""xg_total_first_half"": null, ""away_shots_on_target"": null, ""has_complete_xg_data"": true, ""home_advantage_score"": null, ""home_shots_on_target"": null, ""shots_on_target_diff"": null, ""total_features_count"": 106, ""xg_total_second_half"": null, ""away_shots_off_target"": null, ""away_team_form_points"": null, ""expected_assists_away"": null, ""expected_assists_home"": null, ""extraction_confidence"": 0.85, ""feature_quality_score"": 1.0, ""home_shots_off_target"": null, ""home_team_form_points"": null, ""implied_away_win_prob"": null, ""implied_home_win_prob"": null, ""shots_off_target_diff"": null, ""away_successful_passes"": null, ""away_team_recent_goals"": null, ""has_complete_odds_data"": false, ""home_successful_passes"": null, ""home_team_recent_goals"": null, ""successful_passes_diff"": null, ""away_corners_first_half"": null, ""big_chances_missed_away"": null, ""big_chances_missed_home"": null, ""corners_first_half_diff"": null, ""data_completeness_score"": 0.22727272727272727, ""home_corners_first_half"": null, ""away_corners_second_half"": null, ""both_teams_to_score_odds"": null, ""corners_second_half_diff"": null, ""home_corners_second_half"": null, ""away_team_recent_conceded"": null, ""home_team_recent_conceded"": null, ""aerial_won_percentage_diff"": null, ""away_aerial_won_percentage"": null, ""away_possession_first_half"": null, ""home_aerial_won_percentage"": null, ""home_possession_first_half"": null, ""possession_first_half_diff"": null, ""away_possession_second_half"": null, ""home_possession_second_half"": null, ""possession_second_half_diff"": null}",fotmob_api_v2,2.05,3.4,3.6,2022-08-30,22/23,1,1,D
277,4813385,2025-08-23 14:00:00+00:00,AFC Bournemouth,Wolverhampton Wanderers,1.29,0.46,,,59,41,9.0,,2025-12-20 16:34:58.213114+00,2025-12-20 16:34:58.213114+00,2025-12-20 16:34:58.213114+00,Premier League,,,,9.0,,,,,,,,,,,,,,"{""season"": null, ""status"": null, ""away_xg"": 0.46, ""home_xg"": 1.29, ""xg_diff"": 0.83, ""var_used"": null, ""xg_total"": 1.75, ""away_team"": ""Wolverhampton Wanderers"", ""draw_odds"": null, ""h2h_draws"": null, ""home_team"": ""AFC Bournemouth"", ""league_id"": null, ""away_fouls"": null, ""away_score"": null, ""created_at"": ""2025-12-20T16:34:58.206358"", ""fouls_diff"": null, ""home_fouls"": null, ""home_score"": null, ""match_time"": ""2025-08-23T14:00:00+00:00"", ""updated_at"": ""2025-12-20T16:34:58.206358"", ""away_passes"": null, ""external_id"": ""4813385"", ""home_passes"": null, ""league_name"": null, ""passes_diff"": null, ""temperature"": null, ""away_corners"": null, ""corners_diff"": null, ""extracted_at"": ""2025-12-20T16:34:58.206355"", ""home_corners"": null, ""referee_name"": null, ""away_offsides"": null, ""home_offsides"": null, ""offsides_diff"": null, ""asian_handicap"": null, ""away_red_cards"": null, ""home_red_cards"": null, ""red_cards_diff"": null, ""aerial_won_diff"": null, ""away_aerial_won"": null, ""away_possession"": 41.0, ""feature_version"": ""1.0"", ""home_aerial_won"": null, ""home_possession"": 59.0, ""possession_diff"": 18.0, ""raw_data_source"": ""fotmob_api"", ""away_shots_total"": null, ""big_chances_away"": null, ""big_chances_home"": null, ""home_shots_total"": null, ""shots_total_diff"": null, ""total_over_under"": null, ""xg_dynamic_trend"": null, ""away_current_odds"": null, ""away_opening_odds"": null, ""away_yellow_cards"": null, ""draw_current_odds"": null, ""home_current_odds"": 9.0, ""home_opening_odds"": 9.0, ""home_yellow_cards"": null, ""implied_draw_prob"": null, ""weather_condition"": null, ""yellow_cards_diff"": null, ""away_pass_accuracy"": null, ""away_shot_accuracy"": null, ""away_shots_blocked"": null, ""away_team_h2h_wins"": null, ""away_xg_first_half"": null, ""home_pass_accuracy"": null, ""home_shot_accuracy"": null, ""home_shots_blocked"": null, ""home_team_h2h_wins"": null, ""home_xg_first_half"": null, ""odds_movement_away"": null, ""odds_movement_draw"": null, ""odds_movement_home"": null, ""pass_accuracy_diff"": null, ""shot_accuracy_diff"": null, ""shots_blocked_diff"": null, ""away_team_h2h_goals"": null, ""away_xg_second_half"": null, ""home_team_h2h_goals"": null, ""home_xg_second_half"": null, ""xg_total_first_half"": null, ""away_shots_on_target"": null, ""has_complete_xg_data"": true, ""home_advantage_score"": null, ""home_shots_on_target"": null, ""shots_on_target_diff"": null, ""total_features_count"": 106, ""xg_total_second_half"": null, ""away_shots_off_target"": null, ""away_team_form_points"": null, ""expected_assists_away"": null, ""expected_assists_home"": null, ""extraction_confidence"": 0.85, ""feature_quality_score"": 1.0, ""home_shots_off_target"": null, ""home_team_form_points"": null, ""implied_away_win_prob"": null, ""implied_home_win_prob"": null, ""shots_off_target_diff"": null, ""away_successful_passes"": null, ""away_team_recent_goals"": null, ""has_complete_odds_data"": false, ""home_successful_passes"": null, ""home_team_recent_goals"": null, ""successful_passes_diff"": null, ""away_corners_first_half"": null, ""big_chances_missed_away"": null, ""big_chances_missed_home"": null, ""corners_first_half_diff"": null, ""data_completeness_score"": 0.22727272727272727, ""home_corners_first_half"": null, ""away_corners_second_half"": null, ""both_teams_to_score_odds"": null, ""corners_second_half_diff"": null, ""home_corners_second_half"": null, ""away_team_recent_conceded"": null, ""home_team_recent_conceded"": null, ""aerial_won_percentage_diff"": null, ""away_aerial_won_percentage"": null, ""away_possession_first_half"": null, ""home_aerial_won_percentage"": null, ""home_possession_first_half"": null, ""possession_first_half_diff"": null, ""away_possession_second_half"": null, ""home_possession_second_half"": null, ""possession_second_half_diff"": null}",fotmob_api_v2,3.5,3.3,2.15,2022-08-31,22/23,0,0,D
