id,external_id,match_time,home_team,away_team,home_xg,away_xg,xg_total,xg_diff,home_possession,away_possession,home_opening_odds,raw_data_source,extracted_at,updated_at,created_at,league_name,season,status,away_opening_odds,home_current_odds,away_current_odds,home_corners,away_corners,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,raw_data,data_source
1,4829371,2025-10-19 13:30:00+00,Freiburg,Eintracht Frankfurt,1.14,0.89,,,51,49,9,,2025-12-20 16:32:49.593394+00,2025-12-20 16:32:49.593394+00,2025-12-20 16:32:49.593394+00,Bundesliga,,,,9,,,,,,,,,,,,,,"{""season"": null, ""status"": null, ""away_xg"": 0.89, ""home_xg"": 1.14, ""xg_diff"": 0.25, ""var_used"": null, ""xg_total"": 2.03, ""away_team"": ""Eintracht Frankfurt"", ""draw_odds"": null, ""h2h_draws"": null, ""home_team"": ""Freiburg"", ""league_id"": null, ""away_fouls"": null, ""away_score"": null, ""created_at"": ""2025-12-20T16:32:49.588504"", ""fouls_diff"": null, ""home_fouls"": null, ""home_score"": null, ""match_time"": ""2025-10-19T13:30:00+00:00"", ""updated_at"": ""2025-12-20T16:32:49.588504"", ""away_passes"": null, ""external_id"": ""4829371"", ""home_passes"": null, ""league_name"": null, ""passes_diff"": null, ""temperature"": null, ""away_corners"": null, ""corners_diff"": null, ""extracted_at"": ""2025-12-20T16:32:49.588502"", ""home_corners"": null, ""referee_name"": null, ""away_offsides"": null, ""home_offsides"": null, ""offsides_diff"": null, ""asian_handicap"": null, ""away_red_cards"": null, ""home_red_cards"": null, ""red_cards_diff"": null, ""aerial_won_diff"": null, ""away_aerial_won"": null, ""away_possession"": 49.0, ""feature_version"": ""1.0"", ""home_aerial_won"": null, ""home_possession"": 51.0, ""possession_diff"": 2.0, ""raw_data_source"": ""fotmob_api"", ""away_shots_total"": null, ""big_chances_away"": null, ""big_chances_home"": null, ""home_shots_total"": null, ""shots_total_diff"": null, ""total_over_under"": null, ""xg_dynamic_trend"": null, ""away_current_odds"": null, ""away_opening_odds"": null, ""away_yellow_cards"": null, ""draw_current_odds"": null, ""home_current_odds"": 9.0, ""home_opening_odds"": 9.0, ""home_yellow_cards"": null, ""implied_draw_prob"": null, ""weather_condition"": null, ""yellow_cards_diff"": null, ""away_pass_accuracy"": null, ""away_shot_accuracy"": null, ""away_shots_blocked"": null, ""away_team_h2h_wins"": null, ""away_xg_first_half"": null, ""home_pass_accuracy"": null, ""home_shot_accuracy"": null, ""home_shots_blocked"": null, ""home_team_h2h_wins"": null, ""home_xg_first_half"": null, ""odds_movement_away"": null, ""odds_movement_draw"": null, ""odds_movement_home"": null, ""pass_accuracy_diff"": null, ""shot_accuracy_diff"": null, ""shots_blocked_diff"": null, ""away_team_h2h_goals"": null, ""away_xg_second_half"": null, ""home_team_h2h_goals"": null, ""home_xg_second_half"": null, ""xg_total_first_half"": null, ""away_shots_on_target"": null, ""has_complete_xg_data"": true, ""home_advantage_score"": null, ""home_shots_on_target"": null, ""shots_on_target_diff"": null, ""total_features_count"": 106, ""xg_total_second_half"": null, ""away_shots_off_target"": null, ""away_team_form_points"": null, ""expected_assists_away"": null, ""expected_assists_home"": null, ""extraction_confidence"": 0.85, ""feature_quality_score"": 1.0, ""home_shots_off_target"": null, ""home_team_form_points"": null, ""implied_away_win_prob"": null, ""implied_home_win_prob"": null, ""shots_off_target_diff"": null, ""away_successful_passes"": null, ""away_team_recent_goals"": null, ""has_complete_odds_data"": false, ""home_successful_passes"": null, ""home_team_recent_goals"": null, ""successful_passes_diff"": null, ""away_corners_first_half"": null, ""big_chances_missed_away"": null, ""big_chances_missed_home"": null, ""corners_first_half_diff"": null, ""data_completeness_score"": 0.22727272727272727, ""home_corners_first_half"": null, ""away_corners_second_half"": null, ""both_teams_to_score_odds"": null, ""corners_second_half_diff"": null, ""home_corners_second_half"": null, ""away_team_recent_conceded"": null, ""home_team_recent_conceded"": null, ""aerial_won_percentage_diff"": null, ""away_aerial_won_percentage"": null, ""away_possession_first_half"": null, ""home_aerial_won_percentage"": null, ""home_possession_first_half"": null, ""possession_first_half_diff"": null, ""away_possession_second_half"": null, ""home_possession_second_half"": null, ""possession_second_half_diff"": null}",fotmob_api_v2
2,4813450,2025-10-18 14:00:00+00,Manchester City,Everton,2.38,0.81,,,71,29,8,,2025-12-20 16:32:49.624286+00,2025-12-20 16:32:49.624286+00,2025-12-20 16:32:49.624286+00,Premier League,,,,8,,,,,,,,,,,,,,"{""season"": null, ""status"": null, ""away_xg"": 0.81, ""home_xg"": 2.38, ""xg_diff"": 1.57, ""var_used"": null, ""xg_total"": 3.19, ""away_team"": ""Everton"", ""draw_odds"": null, ""h2h_draws"": null, ""home_team"": ""Manchester City"", ""league_id"": null, ""away_fouls"": null, ""away_score"": null, ""created_at"": ""2025-12-20T16:32:49.619803"", ""fouls_diff"": null, ""home_fouls"": null, ""home_score"": null, ""match_time"": ""2025-10-18T14:00:00+00:00"", ""updated_at"": ""2025-12-20T16:32:49.619802"", ""away_passes"": null, ""external_id"": ""4813450"", ""home_passes"": null, ""league_name"": null, ""passes_diff"": null, ""temperature"": null, ""away_corners"": null, ""corners_diff"": null, ""extracted_at"": ""2025-12-20T16:32:49.619800"", ""home_corners"": null, ""referee_name"": null, ""away_offsides"": null, ""home_offsides"": null, ""offsides_diff"": null, ""asian_handicap"": null, ""away_red_cards"": null, ""home_red_cards"": null, ""red_cards_diff"": null, ""aerial_won_diff"": null, ""away_aerial_won"": null, ""away_possession"": 29.0, ""feature_version"": ""1.0"", ""home_aerial_won"": null, ""home_possession"": 71.0, ""possession_diff"": 42.0, ""raw_data_source"": ""fotmob_api"", ""away_shots_total"": null, ""big_chances_away"": null, ""big_chances_home"": null, ""home_shots_total"": null, ""shots_total_diff"": null, ""total_over_under"": null, ""xg_dynamic_trend"": null, ""away_current_odds"": null, ""away_opening_odds"": null, ""away_yellow_cards"": null, ""draw_current_odds"": null, ""home_current_odds"": 8.0, ""home_opening_odds"": 8.0, ""home_yellow_cards"": null, ""implied_draw_prob"": null, ""weather_condition"": null, ""yellow_cards_diff"": null, ""away_pass_accuracy"": null, ""away_shot_accuracy"": null, ""away_shots_blocked"": null, ""away_team_h2h_wins"": null, ""away_xg_first_half"": null, ""home_pass_accuracy"": null, ""home_shot_accuracy"": null, ""home_shots_blocked"": null, ""home_team_h2h_wins"": null, ""home_xg_first_half"": null, ""odds_movement_away"": null, ""odds_movement_draw"": null, ""odds_movement_home"": null, ""pass_accuracy_diff"": null, ""shot_accuracy_diff"": null, ""shots_blocked_diff"": null, ""away_team_h2h_goals"": null, ""away_xg_second_half"": null, ""home_team_h2h_goals"": null, ""home_xg_second_half"": null, ""xg_total_first_half"": null, ""away_shots_on_target"": null, ""has_complete_xg_data"": true, ""home_advantage_score"": null, ""home_shots_on_target"": null, ""shots_on_target_diff"": null, ""total_features_count"": 106, ""xg_total_second_half"": null, ""away_shots_off_target"": null, ""away_team_form_points"": null, ""expected_assists_away"": null, ""expected_assists_home"": null, ""extraction_confidence"": 0.85, ""feature_quality_score"": 1.0, ""home_shots_off_target"": null, ""home_team_form_points"": null, ""implied_away_win_prob"": null, ""implied_home_win_prob"": null, ""shots_off_target_diff"": null, ""away_successful_passes"": null, ""away_team_recent_goals"": null, ""has_complete_odds_data"": false, ""home_successful_passes"": null, ""home_team_recent_goals"": null, ""successful_passes_diff"": null, ""away_corners_first_half"": null, ""big_chances_missed_away"": null, ""big_chances_missed_home"": null, ""corners_first_half_diff"": null, ""data_completeness_score"": 0.22727272727272727, ""home_corners_first_half"": null, ""away_corners_second_half"": null, ""both_teams_to_score_odds"": null, ""corners_second_half_diff"": null, ""home_corners_second_half"": null, ""away_team_recent_conceded"": null, ""home_team_recent_conceded"": null, ""aerial_won_percentage_diff"": null, ""away_aerial_won_percentage"": null, ""away_possession_first_half"": null, ""home_aerial_won_percentage"": null, ""home_possession_first_half"": null, ""possession_first_half_diff"": null, ""away_possession_second_half"": null, ""home_possession_second_half"": null, ""possession_second_half_diff"": null}",fotmob_api_v2
3,4829375,2025-10-19 15:30:00+00,St. Pauli,Hoffenheim,0.99,2.34,,,49,51,9,,2025-12-20 16:32:49.684011+00,2025-12-20 16:32:49.684011+00,2025-12-20 16:32:49.684011+00,Bundesliga,,,,9,,,,,,,,,,,,,,"{""season"": null, ""status"": null, ""away_xg"": 2.34, ""home_xg"": 0.99, ""xg_diff"": -1.35, ""var_used"": null, ""xg_total"": 3.33, ""away_team"": ""Hoffenheim"", ""draw_odds"": null, ""h2h_draws"": null, ""home_team"": ""St. Pauli"", ""league_id"": null, ""away_fouls"": null, ""away_score"": null, ""created_at"": ""2025-12-20T16:32:49.679244"", ""fouls_diff"": null, ""home_fouls"": null, ""home_score"": null, ""match_time"": ""2025-10-19T15:30:00+00:00"", ""updated_at"": ""2025-12-20T16:32:49.679244"", ""away_passes"": null, ""external_id"": ""4829375"", ""home_passes"": null, ""league_name"": null, ""passes_diff"": null, ""temperature"": null, ""away_corners"": null, ""corners_diff"": null, ""extracted_at"": ""2025-12-20T16:32:49.679242"", ""home_corners"": null, ""referee_name"": null, ""away_offsides"": null, ""home_offsides"": null, ""offsides_diff"": null, ""asian_handicap"": null, ""away_red_cards"": null, ""home_red_cards"": null, ""red_cards_diff"": null, ""aerial_won_diff"": null, ""away_aerial_won"": null, ""away_possession"": 51.0, ""feature_version"": ""1.0"", ""home_aerial_won"": null, ""home_possession"": 49.0, ""possession_diff"": -2.0, ""raw_data_source"": ""fotmob_api"", ""away_shots_total"": null, ""big_chances_away"": null, ""big_chances_home"": null, ""home_shots_total"": null, ""shots_total_diff"": null, ""total_over_under"": null, ""xg_dynamic_trend"": null, ""away_current_odds"": null, ""away_opening_odds"": null, ""away_yellow_cards"": null, ""draw_current_odds"": null, ""home_current_odds"": 9.0, ""home_opening_odds"": 9.0, ""home_yellow_cards"": null, ""implied_draw_prob"": null, ""weather_condition"": null, ""yellow_cards_diff"": null, ""away_pass_accuracy"": null, ""away_shot_accuracy"": null, ""away_shots_blocked"": null, ""away_team_h2h_wins"": null, ""away_xg_first_half"": null, ""home_pass_accuracy"": null, ""home_shot_accuracy"": null, ""home_shots_blocked"": null, ""home_team_h2h_wins"": null, ""home_xg_first_half"": null, ""odds_movement_away"": null, ""odds_movement_draw"": null, ""odds_movement_home"": null, ""pass_accuracy_diff"": null, ""shot_accuracy_diff"": null, ""shots_blocked_diff"": null, ""away_team_h2h_goals"": null, ""away_xg_second_half"": null, ""home_team_h2h_goals"": null, ""home_xg_second_half"": null, ""xg_total_first_half"": null, ""away_shots_on_target"": null, ""has_complete_xg_data"": true, ""home_advantage_score"": null, ""home_shots_on_target"": null, ""shots_on_target_diff"": null, ""total_features_count"": 106, ""xg_total_second_half"": null, ""away_shots_off_target"": null, ""away_team_form_points"": null, ""expected_assists_away"": null, ""expected_assists_home"": null, ""extraction_confidence"": 0.85, ""feature_quality_score"": 1.0, ""home_shots_off_target"": null, ""home_team_form_points"": null, ""implied_away_win_prob"": null, ""implied_home_win_prob"": null, ""shots_off_target_diff"": null, ""away_successful_passes"": null, ""away_team_recent_goals"": null, ""has_complete_odds_data"": false, ""home_successful_passes"": null, ""home_team_recent_goals"": null, ""successful_passes_diff"": null, ""away_corners_first_half"": null, ""big_chances_missed_away"": null, ""big_chances_missed_home"": null, ""corners_first_half_diff"": null, ""data_completeness_score"": 0.22727272727272727, ""home_corners_first_half"": null, ""away_corners_second_half"": null, ""both_teams_to_score_odds"": null, ""corners_second_half_diff"": null, ""home_corners_second_half"": null, ""away_team_recent_conceded"": null, ""home_team_recent_conceded"": null, ""aerial_won_percentage_diff"": null, ""away_aerial_won_percentage"": null, ""away_possession_first_half"": null, ""home_aerial_won_percentage"": null, ""home_possession_first_half"": null, ""possession_first_half_diff"": null, ""away_possession_second_half"": null, ""home_possession_second_half"": null, ""possession_second_half_diff"": null}",fotmob_api_v2
4,4813449,2025-10-19 15:30:00+00,Liverpool,Manchester United,2.75,1.34,,,64,36,9,,2025-12-20 16:32:49.703594+00,2025-12-20 16:32:49.703594+00,2025-12-20 16:32:49.703594+00,Premier League,,,,9,,,,,,,,,,,,,,"{""season"": null, ""status"": null, ""away_xg"": 1.34, ""home_xg"": 2.75, ""xg_diff"": 1.41, ""var_used"": null, ""xg_total"": 4.09, ""away_team"": ""Manchester United"", ""draw_odds"": null, ""h2h_draws"": null, ""home_team"": ""Liverpool"", ""league_id"": null, ""away_fouls"": null, ""away_score"": null, ""created_at"": ""2025-12-20T16:32:49.699198"", ""fouls_diff"": null, ""home_fouls"": null, ""home_score"": null, ""match_time"": ""2025-10-19T15:30:00+00:00"", ""updated_at"": ""2025-12-20T16:32:49.699197"", ""away_passes"": null, ""external_id"": ""4813449"", ""home_passes"": null, ""league_name"": null, ""passes_diff"": null, ""temperature"": null, ""away_corners"": null, ""corners_diff"": null, ""extracted_at"": ""2025-12-20T16:32:49.699195"", ""home_corners"": null, ""referee_name"": null, ""away_offsides"": null, ""home_offsides"": null, ""offsides_diff"": null, ""asian_handicap"": null, ""away_red_cards"": null, ""home_red_cards"": null, ""red_cards_diff"": null, ""aerial_won_diff"": null, ""away_aerial_won"": null, ""away_possession"": 36.0, ""feature_version"": ""1.0"", ""home_aerial_won"": null, ""home_possession"": 64.0, ""possession_diff"": 28.0, ""raw_data_source"": ""fotmob_api"", ""away_shots_total"": null, ""big_chances_away"": null, ""big_chances_home"": null, ""home_shots_total"": null, ""shots_total_diff"": null, ""total_over_under"": null, ""xg_dynamic_trend"": null, ""away_current_odds"": null, ""away_opening_odds"": null, ""away_yellow_cards"": null, ""draw_current_odds"": null, ""home_current_odds"": 9.0, ""home_opening_odds"": 9.0, ""home_yellow_cards"": null, ""implied_draw_prob"": null, ""weather_condition"": null, ""yellow_cards_diff"": null, ""away_pass_accuracy"": null, ""away_shot_accuracy"": null, ""away_shots_blocked"": null, ""away_team_h2h_wins"": null, ""away_xg_first_half"": null, ""home_pass_accuracy"": null, ""home_shot_accuracy"": null, ""home_shots_blocked"": null, ""home_team_h2h_wins"": null, ""home_xg_first_half"": null, ""odds_movement_away"": null, ""odds_movement_draw"": null, ""odds_movement_home"": null, ""pass_accuracy_diff"": null, ""shot_accuracy_diff"": null, ""shots_blocked_diff"": null, ""away_team_h2h_goals"": null, ""away_xg_second_half"": null, ""home_team_h2h_goals"": null, ""home_xg_second_half"": null, ""xg_total_first_half"": null, ""away_shots_on_target"": null, ""has_complete_xg_data"": true, ""home_advantage_score"": null, ""home_shots_on_target"": null, ""shots_on_target_diff"": null, ""total_features_count"": 106, ""xg_total_second_half"": null, ""away_shots_off_target"": null, ""away_team_form_points"": null, ""expected_assists_away"": null, ""expected_assists_home"": null, ""extraction_confidence"": 0.85, ""feature_quality_score"": 1.0, ""home_shots_off_target"": null, ""home_team_form_points"": null, ""implied_away_win_prob"": null, ""implied_home_win_prob"": null, ""shots_off_target_diff"": null, ""away_successful_passes"": null, ""away_team_recent_goals"": null, ""has_complete_odds_data"": false, ""home_successful_passes"": null, ""home_team_recent_goals"": null, ""successful_passes_diff"": null, ""away_corners_first_half"": null, ""big_chances_missed_away"": null, ""big_chances_missed_home"": null, ""corners_first_half_diff"": null, ""data_completeness_score"": 0.22727272727272727, ""home_corners_first_half"": null, ""away_corners_second_half"": null, ""both_teams_to_score_odds"": null, ""corners_second_half_diff"": null, ""home_corners_second_half"": null, ""away_team_recent_conceded"": null, ""home_team_recent_conceded"": null, ""aerial_won_percentage_diff"": null, ""away_aerial_won_percentage"": null, ""away_possession_first_half"": null, ""home_aerial_won_percentage"": null, ""home_possession_first_half"": null, ""possession_first_half_diff"": null, ""away_possession_second_half"": null, ""home_possession_second_half"": null, ""possession_second_half_diff"": null}",fotmob_api_v2
5,4813452,2025-10-18 14:00:00+00,Sunderland,Wolverhampton Wanderers,0.65,0.83,,,41,59,8,,2025-12-20 16:32:49.775656+00,2025-12-20 16:32:49.775656+00,2025-12-20 16:32:49.775656+00,Premier League,,,,8,,,,,,,,,,,,,,"{""season"": null, ""status"": null, ""away_xg"": 0.83, ""home_xg"": 0.65, ""xg_diff"": -0.18, ""var_used"": null, ""xg_total"": 1.48, ""away_team"": ""Wolverhampton Wanderers"", ""draw_odds"": null, ""h2h_draws"": null, ""home_team"": ""Sunderland"", ""league_id"": null, ""away_fouls"": null, ""away_score"": null, ""created_at"": ""2025-12-20T16:32:49.770355"", ""fouls_diff"": null, ""home_fouls"": null, ""home_score"": null, ""match_time"": ""2025-10-18T14:00:00+00:00"", ""updated_at"": ""2025-12-20T16:32:49.770354"", ""away_passes"": null, ""external_id"": ""4813452"", ""home_passes"": null, ""league_name"": null, ""passes_diff"": null, ""temperature"": null, ""away_corners"": null, ""corners_diff"": null, ""extracted_at"": ""2025-12-20T16:32:49.770352"", ""home_corners"": null, ""referee_name"": null, ""away_offsides"": null, ""home_offsides"": null, ""offsides_diff"": null, ""asian_handicap"": null, ""away_red_cards"": null, ""home_red_cards"": null, ""red_cards_diff"": null, ""aerial_won_diff"": null, ""away_aerial_won"": null, ""away_possession"": 59.0, ""feature_version"": ""1.0"", ""home_aerial_won"": null, ""home_possession"": 41.0, ""possession_diff"": -18.0, ""raw_data_source"": ""fotmob_api"", ""away_shots_total"": null, ""big_chances_away"": null, ""big_chances_home"": null, ""home_shots_total"": null, ""shots_total_diff"": null, ""total_over_under"": null, ""xg_dynamic_trend"": null, ""away_current_odds"": null, ""away_opening_odds"": null, ""away_yellow_cards"": null, ""draw_current_odds"": null, ""home_current_odds"": 8.0, ""home_opening_odds"": 8.0, ""home_yellow_cards"": null, ""implied_draw_prob"": null, ""weather_condition"": null, ""yellow_cards_diff"": null, ""away_pass_accuracy"": null, ""away_shot_accuracy"": null, ""away_shots_blocked"": null, ""away_team_h2h_wins"": null, ""away_xg_first_half"": null, ""home_pass_accuracy"": null, ""home_shot_accuracy"": null, ""home_shots_blocked"": null, ""home_team_h2h_wins"": null, ""home_xg_first_half"": null, ""odds_movement_away"": null, ""odds_movement_draw"": null, ""odds_movement_home"": null, ""pass_accuracy_diff"": null, ""shot_accuracy_diff"": null, ""shots_blocked_diff"": null, ""away_team_h2h_goals"": null, ""away_xg_second_half"": null, ""home_team_h2h_goals"": null, ""home_xg_second_half"": null, ""xg_total_first_half"": null, ""away_shots_on_target"": null, ""has_complete_xg_data"": true, ""home_advantage_score"": null, ""home_shots_on_target"": null, ""shots_on_target_diff"": null, ""total_features_count"": 106, ""xg_total_second_half"": null, ""away_shots_off_target"": null, ""away_team_form_points"": null, ""expected_assists_away"": null, ""expected_assists_home"": null, ""extraction_confidence"": 0.85, ""feature_quality_score"": 1.0, ""home_shots_off_target"": null, ""home_team_form_points"": null, ""implied_away_win_prob"": null, ""implied_home_win_prob"": null, ""shots_off_target_diff"": null, ""away_successful_passes"": null, ""away_team_recent_goals"": null, ""has_complete_odds_data"": false, ""home_successful_passes"": null, ""home_team_recent_goals"": null, ""successful_passes_diff"": null, ""away_corners_first_half"": null, ""big_chances_missed_away"": null, ""big_chances_missed_home"": null, ""corners_first_half_diff"": null, ""data_completeness_score"": 0.22727272727272727, ""home_corners_first_half"": null, ""away_corners_second_half"": null, ""both_teams_to_score_odds"": null, ""corners_second_half_diff"": null, ""home_corners_second_half"": null, ""away_team_recent_conceded"": null, ""home_team_recent_conceded"": null, ""aerial_won_percentage_diff"": null, ""away_aerial_won_percentage"": null, ""away_possession_first_half"": null, ""home_aerial_won_percentage"": null, ""home_possession_first_half"": null, ""possession_first_half_diff"": null, ""away_possession_second_half"": null, ""home_possession_second_half"": null, ""possession_second_half_diff"": null}",fotmob_api_v2
6,4829369,2025-10-18 16:30:00+00,Bayern München,Borussia Dortmund,2.48,1.58,,,61,39,8,,2025-12-20 16:32:49.865375+00,2025-12-20 16:32:49.865375+00,2025-12-20 16:32:49.865375+00,Bundesliga,,,,8,,,,,,,,,,,,,,"{""season"": null, ""status"": null, ""away_xg"": 1.58, ""home_xg"": 2.48, ""xg_diff"": 0.9, ""var_used"": null, ""xg_total"": 4.06, ""away_team"": ""Borussia Dortmund"", ""draw_odds"": null, ""h2h_draws"": null, ""home_team"": ""Bayern München"", ""league_id"": null, ""away_fouls"": null, ""away_score"": null, ""created_at"": ""2025-12-20T16:32:49.859127"", ""fouls_diff"": null, ""home_fouls"": null, ""home_score"": null, ""match_time"": ""2025-10-18T16:30:00+00:00"", ""updated_at"": ""2025-12-20T16:32:49.859127"", ""away_passes"": null, ""external_id"": ""4829369"", ""home_passes"": null, ""league_name"": null, ""passes_diff"": null, ""temperature"": null, ""away_corners"": null, ""corners_diff"": null, ""extracted_at"": ""2025-12-20T16:32:49.859122"", ""home_corners"": null, ""referee_name"": null, ""away_offsides"": null, ""home_offsides"": null, ""offsides_diff"": null, ""asian_handicap"": null, ""away_red_cards"": null, ""home_red_cards"": null, ""red_cards_diff"": null, ""aerial_won_diff"": null, ""away_aerial_won"": null, ""away_possession"": 39.0, ""feature_version"": ""1.0"", ""home_aerial_won"": null, ""home_possession"": 61.0, ""possession_diff"": 22.0, ""raw_data_source"": ""fotmob_api"", ""away_shots_total"": null, ""big_chances_away"": null, ""big_chances_home"": null, ""home_shots_total"": null, ""shots_total_diff"": null, ""total_over_under"": null, ""xg_dynamic_trend"": null, ""away_current_odds"": null, ""away_opening_odds"": null, ""away_yellow_cards"": null, ""draw_current_odds"": null, ""home_current_odds"": 8.0, ""home_opening_odds"": 8.0, ""home_yellow_cards"": null, ""implied_draw_prob"": null, ""weather_condition"": null, ""yellow_cards_diff"": null, ""away_pass_accuracy"": null, ""away_shot_accuracy"": null, ""away_shots_blocked"": null, ""away_team_h2h_wins"": null, ""away_xg_first_half"": null, ""home_pass_accuracy"": null, ""home_shot_accuracy"": null, ""home_shots_blocked"": null, ""home_team_h2h_wins"": null, ""home_xg_first_half"": null, ""odds_movement_away"": null, ""odds_movement_draw"": null, ""odds_movement_home"": null, ""pass_accuracy_diff"": null, ""shot_accuracy_diff"": null, ""shots_blocked_diff"": null, ""away_team_h2h_goals"": null, ""away_xg_second_half"": null, ""home_team_h2h_goals"": null, ""home_xg_second_half"": null, ""xg_total_first_half"": null, ""away_shots_on_target"": null, ""has_complete_xg_data"": true, ""home_advantage_score"": null, ""home_shots_on_target"": null, ""shots_on_target_diff"": null, ""total_features_count"": 106, ""xg_total_second_half"": null, ""away_shots_off_target"": null, ""away_team_form_points"": null, ""expected_assists_away"": null, ""expected_assists_home"": null, ""extraction_confidence"": 0.85, ""feature_quality_score"": 1.0, ""home_shots_off_target"": null, ""home_team_form_points"": null, ""implied_away_win_prob"": null, ""implied_home_win_prob"": null, ""shots_off_target_diff"": null, ""away_successful_passes"": null, ""away_team_recent_goals"": null, ""has_complete_odds_data"": false, ""home_successful_passes"": null, ""home_team_recent_goals"": null, ""successful_passes_diff"": null, ""away_corners_first_half"": null, ""big_chances_missed_away"": null, ""big_chances_missed_home"": null, ""corners_first_half_diff"": null, ""data_completeness_score"": 0.22727272727272727, ""home_corners_first_half"": null, ""away_corners_second_half"": null, ""both_teams_to_score_odds"": null, ""corners_second_half_diff"": null, ""home_corners_second_half"": null, ""away_team_recent_conceded"": null, ""home_team_recent_conceded"": null, ""aerial_won_percentage_diff"": null, ""away_aerial_won_percentage"": null, ""away_possession_first_half"": null, ""home_aerial_won_percentage"": null, ""home_possession_first_half"": null, ""possession_first_half_diff"": null, ""away_possession_second_half"": null, ""home_possession_second_half"": null, ""possession_second_half_diff"": null}",fotmob_api_v2
7,4813448,2025-10-18 16:30:00+00,Fulham,Arsenal,0.44,1.87,,,37,63,8,,2025-12-20 16:32:50.103601+00,2025-12-20 16:32:50.103601+00,2025-12-20 16:32:50.103601+00,Premier League,,,,8,,,,,,,,,,,,,,"{""season"": null, ""status"": null, ""away_xg"": 1.87, ""home_xg"": 0.44, ""xg_diff"": -1.43, ""var_used"": null, ""xg_total"": 2.31, ""away_team"": ""Arsenal"", ""draw_odds"": null, ""h2h_draws"": null, ""home_team"": ""Fulham"", ""league_id"": null, ""away_fouls"": null, ""away_score"": null, ""created_at"": ""2025-12-20T16:32:50.098538"", ""fouls_diff"": null, ""home_fouls"": null, ""home_score"": null, ""match_time"": ""2025-10-18T16:30:00+00:00"", ""updated_at"": ""2025-12-20T16:32:50.098538"", ""away_passes"": null, ""external_id"": ""4813448"", ""home_passes"": null, ""league_name"": null, ""passes_diff"": null, ""temperature"": null, ""away_corners"": null, ""corners_diff"": null, ""extracted_at"": ""2025-12-20T16:32:50.098536"", ""home_corners"": null, ""referee_name"": null, ""away_offsides"": null, ""home_offsides"": null, ""offsides_diff"": null, ""asian_handicap"": null, ""away_red_cards"": null, ""home_red_cards"": null, ""red_cards_diff"": null, ""aerial_won_diff"": null, ""away_aerial_won"": null, ""away_possession"": 63.0, ""feature_version"": ""1.0"", ""home_aerial_won"": null, ""home_possession"": 37.0, ""possession_diff"": -26.0, ""raw_data_source"": ""fotmob_api"", ""away_shots_total"": null, ""big_chances_away"": null, ""big_chances_home"": null, ""home_shots_total"": null, ""shots_total_diff"": null, ""total_over_under"": null, ""xg_dynamic_trend"": null, ""away_current_odds"": null, ""away_opening_odds"": null, ""away_yellow_cards"": null, ""draw_current_odds"": null, ""home_current_odds"": 8.0, ""home_opening_odds"": 8.0, ""home_yellow_cards"": null, ""implied_draw_prob"": null, ""weather_condition"": null, ""yellow_cards_diff"": null, ""away_pass_accuracy"": null, ""away_shot_accuracy"": null, ""away_shots_blocked"": null, ""away_team_h2h_wins"": null, ""away_xg_first_half"": null, ""home_pass_accuracy"": null, ""home_shot_accuracy"": null, ""home_shots_blocked"": null, ""home_team_h2h_wins"": null, ""home_xg_first_half"": null, ""odds_movement_away"": null, ""odds_movement_draw"": null, ""odds_movement_home"": null, ""pass_accuracy_diff"": null, ""shot_accuracy_diff"": null, ""shots_blocked_diff"": null, ""away_team_h2h_goals"": null, ""away_xg_second_half"": null, ""home_team_h2h_goals"": null, ""home_xg_second_half"": null, ""xg_total_first_half"": null, ""away_shots_on_target"": null, ""has_complete_xg_data"": true, ""home_advantage_score"": null, ""home_shots_on_target"": null, ""shots_on_target_diff"": null, ""total_features_count"": 106, ""xg_total_second_half"": null, ""away_shots_off_target"": null, ""away_team_form_points"": null, ""expected_assists_away"": null, ""expected_assists_home"": null, ""extraction_confidence"": 0.85, ""feature_quality_score"": 1.0, ""home_shots_off_target"": null, ""home_team_form_points"": null, ""implied_away_win_prob"": null, ""implied_home_win_prob"": null, ""shots_off_target_diff"": null, ""away_successful_passes"": null, ""away_team_recent_goals"": null, ""has_complete_odds_data"": false, ""home_successful_passes"": null, ""home_team_recent_goals"": null, ""successful_passes_diff"": null, ""away_corners_first_half"": null, ""big_chances_missed_away"": null, ""big_chances_missed_home"": null, ""corners_first_half_diff"": null, ""data_completeness_score"": 0.22727272727272727, ""home_corners_first_half"": null, ""away_corners_second_half"": null, ""both_teams_to_score_odds"": null, ""corners_second_half_diff"": null, ""home_corners_second_half"": null, ""away_team_recent_conceded"": null, ""home_team_recent_conceded"": null, ""aerial_won_percentage_diff"": null, ""away_aerial_won_percentage"": null, ""away_possession_first_half"": null, ""home_aerial_won_percentage"": null, ""home_possession_first_half"": null, ""possession_first_half_diff"": null, ""away_possession_second_half"": null, ""home_possession_second_half"": null, ""possession_second_half_diff"": null}",fotmob_api_v2
