match_id,league_id,league_name,season_id,home_team,away_team,status,collection_date
3625829,53,Ligue 1,2122,Monaco,Nantes,,2025-12-24T10:13:03.791480
3625827,53,Ligue 1,2122,Lyon,Brest,,2025-12-24T10:13:03.791480
3625835,53,Ligue 1,2122,Troyes,Paris Saint-Germain,,2025-12-24T10:13:03.791480
3625832,53,Ligue 1,2122,Rennes,Lens,,2025-12-24T10:13:03.791480
3625826,53,Ligue 1,2122,Bordeaux,Clermont Foot,,2025-12-24T10:13:03.791480
3625831,53,Ligue 1,2122,Nice,Reims,,2025-12-24T10:13:03.791480
3625833,53,Ligue 1,2122,Saint-Etienne,Lorient,,2025-12-24T10:13:03.791480
3625834,53,Ligue 1,2122,Strasbourg,Angers,,2025-12-24T10:13:03.791480
3625828,53,Ligue 1,2122,Metz,Lille,,2025-12-24T10:13:03.791480
3625830,53,Ligue 1,2122,Montpellier,Marseille,,2025-12-24T10:13:03.791480
3625841,53,Ligue 1,2122,Lorient,Monaco,,2025-12-24T10:13:03.791480
3625840,53,Ligue 1,2122,Lille,Nice,,2025-12-24T10:13:03.791480
3625844,53,Ligue 1,2122,Paris Saint-Germain,Strasbourg,,2025-12-24T10:13:03.791480
3625836,53,Ligue 1,2122,Angers,Lyon,,2025-12-24T10:13:03.791480
3625837,53,Ligue 1,2122,Brest,Rennes,,2025-12-24T10:13:03.791480
3625838,53,Ligue 1,2122,Clermont Foot,Troyes,,2025-12-24T10:13:03.791480
3625843,53,Ligue 1,2122,Nantes,Metz,,2025-12-24T10:13:03.791480
3625845,53,Ligue 1,2122,Reims,Montpellier,,2025-12-24T10:13:03.791480
3625839,53,Ligue 1,2122,Lens,Saint-Etienne,,2025-12-24T10:13:03.791480
3625842,53,Ligue 1,2122,Marseille,Bordeaux,,2025-12-24T10:13:03.791480
3625847,53,Ligue 1,2122,Brest,Paris Saint-Germain,,2025-12-24T10:13:03.791480
3625850,53,Ligue 1,2122,Monaco,Lens,,2025-12-24T10:13:03.791480
3625854,53,Ligue 1,2122,Saint-Etienne,Lille,,2025-12-24T10:13:03.791480
3625848,53,Ligue 1,2122,Lyon,Clermont Foot,,2025-12-24T10:13:03.791480
3625846,53,Ligue 1,2122,Bordeaux,Angers,,2025-12-24T10:13:03.791480
3625849,53,Ligue 1,2122,Metz,Reims,,2025-12-24T10:13:03.791480
3625851,53,Ligue 1,2122,Montpellier,Lorient,,2025-12-24T10:13:03.791480
3625855,53,Ligue 1,2122,Strasbourg,Troyes,,2025-12-24T10:13:03.791480
3625853,53,Ligue 1,2122,Rennes,Nantes,,2025-12-24T10:13:03.791480
3625852,53,Ligue 1,2122,Nice,Marseille,,2025-12-24T10:13:03.791480
3625861,53,Ligue 1,2122,Nantes,Lyon,,2025-12-24T10:13:03.791480
3625862,53,Ligue 1,2122,Nice,Bordeaux,,2025-12-24T10:13:03.791480
3625860,53,Ligue 1,2122,Marseille,Saint-Etienne,,2025-12-24T10:13:03.791480
3625865,53,Ligue 1,2122,Troyes,Monaco,,2025-12-24T10:13:03.791480
3625856,53,Ligue 1,2122,Angers,Rennes,,2025-12-24T10:13:03.791480
