match_id,league_id,league_name,season_id,home_team,away_team,status,collection_date
3919071,55,Serie A,2223,Milan,Udinese,,2025-12-24T10:13:01.116603
3919073,55,Serie A,2223,Sampdoria,Atalanta,,2025-12-24T10:13:01.116603
3919077,55,Serie A,2223,Lecce,Inter,,2025-12-24T10:13:01.116603
3919072,55,Serie A,2223,Monza,Torino,,2025-12-24T10:13:01.116603
3919075,55,Serie A,2223,Fiorentina,Cremonese,,2025-12-24T10:13:01.116603
3919074,55,Serie A,2223,Lazio,Bologna,,2025-12-24T10:13:01.116603
3919078,55,Serie A,2223,Salernitana,Roma,,2025-12-24T10:13:01.116603
3919076,55,Serie A,2223,Spezia,Empoli,,2025-12-24T10:13:01.116603
3919069,55,Serie A,2223,Hellas Verona,Napoli,,2025-12-24T10:13:01.116603
3919070,55,Serie A,2223,Juventus,Sassuolo,,2025-12-24T10:13:01.116603
3919097,55,Serie A,2223,Torino,Lazio,,2025-12-24T10:13:01.116603
3919098,55,Serie A,2223,Udinese,Salernitana,,2025-12-24T10:13:01.116603
3919092,55,Serie A,2223,Inter,Spezia,,2025-12-24T10:13:01.116603
3919096,55,Serie A,2223,Sassuolo,Lecce,,2025-12-24T10:13:01.116603
3919091,55,Serie A,2223,Empoli,Fiorentina,,2025-12-24T10:13:01.116603
3919093,55,Serie A,2223,Napoli,Monza,,2025-12-24T10:13:01.116603
3919089,55,Serie A,2223,Atalanta,Milan,,2025-12-24T10:13:01.116603
3919090,55,Serie A,2223,Bologna,Hellas Verona,,2025-12-24T10:13:01.116603
3919094,55,Serie A,2223,Roma,Cremonese,,2025-12-24T10:13:01.116603
3919095,55,Serie A,2223,Sampdoria,Juventus,,2025-12-24T10:13:01.116603
3919106,55,Serie A,2223,Monza,Udinese,,2025-12-24T10:13:01.116603
3919103,55,Serie A,2223,Lazio,Inter,,2025-12-24T10:13:01.116603
3919099,55,Serie A,2223,Cremonese,Torino,,2025-12-24T10:13:01.116603
3919102,55,Serie A,2223,Juventus,Roma,,2025-12-24T10:13:01.116603
3919105,55,Serie A,2223,Milan,Bologna,,2025-12-24T10:13:01.116603
3919108,55,Serie A,2223,Spezia,Sassuolo,,2025-12-24T10:13:01.116603
3919101,55,Serie A,2223,Hellas Verona,Atalanta,,2025-12-24T10:13:01.116603
3919107,55,Serie A,2223,Salernitana,Sampdoria,,2025-12-24T10:13:01.116603
3919100,55,Serie A,2223,Fiorentina,Napoli,,2025-12-24T10:13:01.116603
3919104,55,Serie A,2223,Lecce,Empoli,,2025-12-24T10:13:01.116603
3919117,55,Serie A,2223,Sassuolo,Milan,,2025-12-24T10:13:01.116603
3919112,55,Serie A,2223,Inter,Cremonese,,2025-12-24T10:13:01.116603
3919115,55,Serie A,2223,Roma,Monza,,2025-12-24T10:13:01.116603
3919111,55,Serie A,2223,Empoli,Hellas Verona,,2025-12-24T10:13:01.116603
3919116,55,Serie A,2223,Sampdoria,Lazio,,2025-12-24T10:13:01.116603
3919118,55,Serie A,2223,Udinese,Fiorentina,,2025-12-24T10:13:01.116603
3919113,55,Serie A,2223,Juventus,Spezia,,2025-12-24T10:13:01.116603
3919114,55,Serie A,2223,Napoli,Lecce,,2025-12-24T10:13:01.116603
3919109,55,Serie A,2223,Atalanta,Torino,,2025-12-24T10:13:01.116603
3919110,55,Serie A,2223,Bologna,Salernitana,,2025-12-24T10:13:01.116603
3919120,55,Serie A,2223,Fiorentina,Juventus,,2025-12-24T10:13:01.116603
3919123,55,Serie A,2223,Milan,Inter,,2025-12-24T10:13:01.116603
3919122,55,Serie A,2223,Lazio,Napoli,,2025-12-24T10:13:01.116603
3919119,55,Serie A,2223,Cremonese,Sassuolo,,2025-12-24T10:13:01.116603
3919126,55,Serie A,2223,Spezia,Bologna,,2025-12-24T10:13:01.116603
3919121,55,Serie A,2223,Hellas Verona,Sampdoria,,2025-12-24T10:13:01.116603
3919128,55,Serie A,2223,Udinese,Roma,,2025-12-24T10:13:01.116603
3919124,55,Serie A,2223,Monza,Atalanta,,2025-12-24T10:13:01.116603
3919125,55,Serie A,2223,Salernitana,Empoli,,2025-12-24T10:13:01.116603
3919127,55,Serie A,2223,Torino,Lecce,,2025-12-24T10:13:01.116603
3919450,55,Serie A,2223,Napoli,Spezia,,2025-12-24T10:13:01.116603
3919446,55,Serie A,2223,Inter,Torino,,2025-12-24T10:13:01.116603
3919451,55,Serie A,2223,Sampdoria,Milan,,2025-12-24T10:13:01.116603
3919442,55,Serie A,2223,Atalanta,Cremonese,,2025-12-24T10:13:01.116603
3919443,55,Serie A,2223,Bologna,Fiorentina,,2025-12-24T10:13:01.116603
3919449,55,Serie A,2223,Lecce,Monza,,2025-12-24T10:13:01.116603
3919453,55,Serie A,2223,Sassuolo,Udinese,,2025-12-24T10:13:01.116603
3919448,55,Serie A,2223,Lazio,Hellas Verona,,2025-12-24T10:13:01.116603
3919447,55,Serie A,2223,Juventus,Salernitana,,2025-12-24T10:13:01.116603
3919445,55,Serie A,2223,Empoli,Roma,,2025-12-24T10:13:01.116603
3919461,55,Serie A,2223,Salernitana,Lecce,,2025-12-24T10:13:01.116603
3919454,55,Serie A,2223,Bologna,Empoli,,2025-12-24T10:13:01.116603
3919462,55,Serie A,2223,Spezia,Sampdoria,,2025-12-24T10:13:01.116603
3919463,55,Serie A,2223,Torino,Sassuolo,,2025-12-24T10:13:01.116603
3919464,55,Serie A,2223,Udinese,Inter,,2025-12-24T10:13:01.116603
3919455,55,Serie A,2223,Cremonese,Lazio,,2025-12-24T10:13:01.116603
3919456,55,Serie A,2223,Fiorentina,Hellas Verona,,2025-12-24T10:13:01.116603
3919458,55,Serie A,2223,Monza,Juventus,,2025-12-24T10:13:01.116603
3919460,55,Serie A,2223,Roma,Atalanta,,2025-12-24T10:13:01.116603
3919457,55,Serie A,2223,Milan,Napoli,,2025-12-24T10:13:01.116603
3919166,55,Serie A,2223,Napoli,Torino,,2025-12-24T10:13:01.116603
3919162,55,Serie A,2223,Inter,Roma,,2025-12-24T10:13:01.116603
3919160,55,Serie A,2223,Empoli,Milan,,2025-12-24T10:13:01.116603
3919164,55,Serie A,2223,Lazio,Spezia,,2025-12-24T10:13:01.116603
3919165,55,Serie A,2223,Lecce,Cremonese,,2025-12-24T10:13:01.116603
3919167,55,Serie A,2223,Sampdoria,Monza,,2025-12-24T10:13:01.116603
3919168,55,Serie A,2223,Sassuolo,Salernitana,,2025-12-24T10:13:01.116603
3919159,55,Serie A,2223,Atalanta,Fiorentina,,2025-12-24T10:13:01.116603
3919163,55,Serie A,2223,Juventus,Bologna,,2025-12-24T10:13:01.116603
