match_id,league_id,league_name,season_id,home_team,away_team,status,collection_date
3900932,47,Premier League,2223,Crystal Palace,Arsenal,,2025-12-24T10:12:40.606483
3900933,47,Premier League,2223,Fulham,Liverpool,,2025-12-24T10:12:40.606483
3900934,47,Premier League,2223,AFC Bournemouth,Aston Villa,,2025-12-24T10:12:40.606483
3900935,47,Premier League,2223,Leeds United,Wolverhampton Wanderers,,2025-12-24T10:12:40.606483
3900937,47,Premier League,2223,Newcastle United,Nottingham Forest,,2025-12-24T10:12:40.606483
3900938,47,Premier League,2223,Tottenham Hotspur,Southampton,,2025-12-24T10:12:40.606483
3900939,47,Premier League,2223,Everton,Chelsea,,2025-12-24T10:12:40.606483
3900936,47,Premier League,2223,Leicester City,Brentford,,2025-12-24T10:12:40.606483
3900940,47,Premier League,2223,Manchester United,Brighton & Hove Albion,,2025-12-24T10:12:40.606483
3900941,47,Premier League,2223,West Ham United,Manchester City,,2025-12-24T10:12:40.606483
3900943,47,Premier League,2223,Aston Villa,Everton,,2025-12-24T10:12:40.606483
3900942,47,Premier League,2223,Arsenal,Leicester City,,2025-12-24T10:12:40.606483
3900945,47,Premier League,2223,Brighton & Hove Albion,Newcastle United,,2025-12-24T10:12:40.606483
3900948,47,Premier League,2223,Manchester City,AFC Bournemouth,,2025-12-24T10:12:40.606483
3900950,47,Premier League,2223,Southampton,Leeds United,,2025-12-24T10:12:40.606483
3900951,47,Premier League,2223,Wolverhampton Wanderers,Fulham,,2025-12-24T10:12:40.606483
3900944,47,Premier League,2223,Brentford,Manchester United,,2025-12-24T10:12:40.606483
3900949,47,Premier League,2223,Nottingham Forest,West Ham United,,2025-12-24T10:12:40.606483
3900946,47,Premier League,2223,Chelsea,Tottenham Hotspur,,2025-12-24T10:12:40.606483
3900947,47,Premier League,2223,Liverpool,Crystal Palace,,2025-12-24T10:12:40.606483
3900960,47,Premier League,2223,Tottenham Hotspur,Wolverhampton Wanderers,,2025-12-24T10:12:40.606483
3900953,47,Premier League,2223,Crystal Palace,Aston Villa,,2025-12-24T10:12:40.606483
3900954,47,Premier League,2223,Everton,Nottingham Forest,,2025-12-24T10:12:40.606483
3900955,47,Premier League,2223,Fulham,Brentford,,2025-12-24T10:12:40.606483
3900957,47,Premier League,2223,Leicester City,Southampton,,2025-12-24T10:12:40.606483
3900952,47,Premier League,2223,AFC Bournemouth,Arsenal,,2025-12-24T10:12:40.606483
3900956,47,Premier League,2223,Leeds United,Chelsea,,2025-12-24T10:12:40.606483
3900961,47,Premier League,2223,West Ham United,Brighton & Hove Albion,,2025-12-24T10:12:40.606483
3900959,47,Premier League,2223,Newcastle United,Manchester City,,2025-12-24T10:12:40.606483
3900958,47,Premier League,2223,Manchester United,Liverpool,,2025-12-24T10:12:40.606483
3900970,47,Premier League,2223,Southampton,Manchester United,,2025-12-24T10:12:40.606483
3900964,47,Premier League,2223,Brentford,Everton,,2025-12-24T10:12:40.606483
3900965,47,Premier League,2223,Brighton & Hove Albion,Leeds United,,2025-12-24T10:12:40.606483
3900966,47,Premier League,2223,Chelsea,Leicester City,,2025-12-24T10:12:40.606483
3900967,47,Premier League,2223,Liverpool,AFC Bournemouth,,2025-12-24T10:12:40.606483
3900968,47,Premier League,2223,Manchester City,Crystal Palace,,2025-12-24T10:12:40.606483
3900962,47,Premier League,2223,Arsenal,Fulham,,2025-12-24T10:12:40.606483
3900963,47,Premier League,2223,Aston Villa,West Ham United,,2025-12-24T10:12:40.606483
3900971,47,Premier League,2223,Wolverhampton Wanderers,Newcastle United,,2025-12-24T10:12:40.606483
3900969,47,Premier League,2223,Nottingham Forest,Tottenham Hotspur,,2025-12-24T10:12:40.606483
3900978,47,Premier League,2223,Crystal Palace,Brentford,,2025-12-24T10:12:40.606483
3900974,47,Premier League,2223,Fulham,Brighton & Hove Albion,,2025-12-24T10:12:40.606483
3900979,47,Premier League,2223,Southampton,Chelsea,,2025-12-24T10:12:40.606483
3900975,47,Premier League,2223,Leeds United,Everton,,2025-12-24T10:12:40.606483
3900973,47,Premier League,2223,AFC Bournemouth,Wolverhampton Wanderers,,2025-12-24T10:12:40.606483
3900972,47,Premier League,2223,Arsenal,Aston Villa,,2025-12-24T10:12:40.606483
3900981,47,Premier League,2223,Manchester City,Nottingham Forest,,2025-12-24T10:12:40.606483
3900977,47,Premier League,2223,West Ham United,Tottenham Hotspur,,2025-12-24T10:12:40.606483
3900980,47,Premier League,2223,Liverpool,Newcastle United,,2025-12-24T10:12:40.606483
3900976,47,Premier League,2223,Leicester City,Manchester United,,2025-12-24T10:12:40.606483
3900986,47,Premier League,2223,Everton,Liverpool,,2025-12-24T10:12:40.606483
3900983,47,Premier League,2223,Brentford,Leeds United,,2025-12-24T10:12:40.606483
3900985,47,Premier League,2223,Chelsea,West Ham United,,2025-12-24T10:12:40.606483
3900988,47,Premier League,2223,Newcastle United,Crystal Palace,,2025-12-24T10:12:40.606483
3900989,47,Premier League,2223,Nottingham Forest,AFC Bournemouth,,2025-12-24T10:12:40.606483
3900990,47,Premier League,2223,Tottenham Hotspur,Fulham,,2025-12-24T10:12:40.606483
3900991,47,Premier League,2223,Wolverhampton Wanderers,Southampton,,2025-12-24T10:12:40.606483
3900982,47,Premier League,2223,Aston Villa,Manchester City,,2025-12-24T10:12:40.606483
3900984,47,Premier League,2223,Brighton & Hove Albion,Leicester City,,2025-12-24T10:12:40.606483
3900987,47,Premier League,2223,Manchester United,Arsenal,,2025-12-24T10:12:40.606483
3901002,47,Premier League,2223,Aston Villa,Southampton,,2025-12-24T10:12:40.606483
3901009,47,Premier League,2223,Nottingham Forest,Fulham,,2025-12-24T10:12:40.606483
3901011,47,Premier League,2223,Wolverhampton Wanderers,Manchester City,,2025-12-24T10:12:40.606483
3901008,47,Premier League,2223,Newcastle United,AFC Bournemouth,,2025-12-24T10:12:40.606483
3901010,47,Premier League,2223,Tottenham Hotspur,Leicester City,,2025-12-24T10:12:40.606483
3901003,47,Premier League,2223,Brentford,Arsenal,,2025-12-24T10:12:40.606483
3901006,47,Premier League,2223,Everton,West Ham United,,2025-12-24T10:12:40.606483
3901012,47,Premier League,2223,Arsenal,Tottenham Hotspur,,2025-12-24T10:12:40.606483
3901013,47,Premier League,2223,AFC Bournemouth,Brentford,,2025-12-24T10:12:40.606483
3901014,47,Premier League,2223,Crystal Palace,Chelsea,,2025-12-24T10:12:40.606483
3901015,47,Premier League,2223,Fulham,Newcastle United,,2025-12-24T10:12:40.606483
3901018,47,Premier League,2223,Liverpool,Brighton & Hove Albion,,2025-12-24T10:12:40.606483
3901020,47,Premier League,2223,Southampton,Everton,,2025-12-24T10:12:40.606483
3901021,47,Premier League,2223,West Ham United,Wolverhampton Wanderers,,2025-12-24T10:12:40.606483
3901019,47,Premier League,2223,Manchester City,Manchester United,,2025-12-24T10:12:40.606483
3901016,47,Premier League,2223,Leeds United,Aston Villa,,2025-12-24T10:12:40.606483
3901017,47,Premier League,2223,Leicester City,Nottingham Forest,,2025-12-24T10:12:40.606483
3901023,47,Premier League,2223,AFC Bournemouth,Leicester City,,2025-12-24T10:12:40.606483
3901025,47,Premier League,2223,Chelsea,Wolverhampton Wanderers,,2025-12-24T10:12:40.606483
3901028,47,Premier League,2223,Manchester City,Southampton,,2025-12-24T10:12:40.606483
3901029,47,Premier League,2223,Newcastle United,Brentford,,2025-12-24T10:12:40.606483
3901024,47,Premier League,2223,Brighton & Hove Albion,Tottenham Hotspur,,2025-12-24T10:12:40.606483
3901026,47,Premier League,2223,Crystal Palace,Leeds United,,2025-12-24T10:12:40.606483
3901031,47,Premier League,2223,West Ham United,Fulham,,2025-12-24T10:12:40.606483
3901022,47,Premier League,2223,Arsenal,Liverpool,,2025-12-24T10:12:40.606483
3901027,47,Premier League,2223,Everton,Manchester United,,2025-12-24T10:12:40.606483
3901030,47,Premier League,2223,Nottingham Forest,Aston Villa,,2025-12-24T10:12:40.606483
3901033,47,Premier League,2223,Brentford,Brighton & Hove Albion,,2025-12-24T10:12:40.606483
3901036,47,Premier League,2223,Leicester City,Crystal Palace,,2025-12-24T10:12:40.606483
3901034,47,Premier League,2223,Fulham,AFC Bournemouth,,2025-12-24T10:12:40.606483
3901041,47,Premier League,2223,Wolverhampton Wanderers,Nottingham Forest,,2025-12-24T10:12:40.606483
3901040,47,Premier League,2223,Tottenham Hotspur,Everton,,2025-12-24T10:12:40.606483
3901032,47,Premier League,2223,Aston Villa,Chelsea,,2025-12-24T10:12:40.606483
3901035,47,Premier League,2223,Leeds United,Arsenal,,2025-12-24T10:12:40.606483
3901038,47,Premier League,2223,Manchester United,Newcastle United,,2025-12-24T10:12:40.606483
3901039,47,Premier League,2223,Southampton,West Ham United,,2025-12-24T10:12:40.606483
3901037,47,Premier League,2223,Liverpool,Manchester City,,2025-12-24T10:12:40.606483
3901045,47,Premier League,2223,Brighton & Hove Albion,Nottingham Forest,,2025-12-24T10:12:40.606483
3901048,47,Premier League,2223,Crystal Palace,Wolverhampton Wanderers,,2025-12-24T10:12:40.606483
3901043,47,Premier League,2223,AFC Bournemouth,Southampton,,2025-12-24T10:12:40.606483
3901044,47,Premier League,2223,Brentford,Chelsea,,2025-12-24T10:12:40.606483
3901050,47,Premier League,2223,Liverpool,West Ham United,,2025-12-24T10:12:40.606483
3901049,47,Premier League,2223,Newcastle United,Everton,,2025-12-24T10:12:40.606483
3901051,47,Premier League,2223,Manchester United,Tottenham Hotspur,,2025-12-24T10:12:40.606483
3901046,47,Premier League,2223,Fulham,Aston Villa,,2025-12-24T10:12:40.606483
3901047,47,Premier League,2223,Leicester City,Leeds United,,2025-12-24T10:12:40.606483
3901057,47,Premier League,2223,Nottingham Forest,Liverpool,,2025-12-24T10:12:40.606483
3901054,47,Premier League,2223,Everton,Crystal Palace,,2025-12-24T10:12:40.606483
3901056,47,Premier League,2223,Manchester City,Brighton & Hove Albion,,2025-12-24T10:12:40.606483
3901053,47,Premier League,2223,Chelsea,Manchester United,,2025-12-24T10:12:40.606483
3901052,47,Premier League,2223,Aston Villa,Brentford,,2025-12-24T10:12:40.606483
3901055,47,Premier League,2223,Leeds United,Fulham,,2025-12-24T10:12:40.606483
3901058,47,Premier League,2223,Southampton,Arsenal,,2025-12-24T10:12:40.606483
3901061,47,Premier League,2223,Wolverhampton Wanderers,Leicester City,,2025-12-24T10:12:40.606483
3901059,47,Premier League,2223,Tottenham Hotspur,Newcastle United,,2025-12-24T10:12:40.606483
3901060,47,Premier League,2223,West Ham United,AFC Bournemouth,,2025-12-24T10:12:40.606483
3901068,47,Premier League,2223,Leicester City,Manchester City,,2025-12-24T10:12:40.606483
3901063,47,Premier League,2223,AFC Bournemouth,Tottenham Hotspur,,2025-12-24T10:12:40.606483
3901064,47,Premier League,2223,Brentford,Wolverhampton Wanderers,,2025-12-24T10:12:40.606483
3901065,47,Premier League,2223,Brighton & Hove Albion,Chelsea,,2025-12-24T10:12:40.606483
3901066,47,Premier League,2223,Crystal Palace,Southampton,,2025-12-24T10:12:40.606483
3901071,47,Premier League,2223,Newcastle United,Aston Villa,,2025-12-24T10:12:40.606483
3901067,47,Premier League,2223,Fulham,Everton,,2025-12-24T10:12:40.606483
3901069,47,Premier League,2223,Liverpool,Leeds United,,2025-12-24T10:12:40.606483
3901062,47,Premier League,2223,Arsenal,Nottingham Forest,,2025-12-24T10:12:40.606483
3901070,47,Premier League,2223,Manchester United,West Ham United,,2025-12-24T10:12:40.606483
3901075,47,Premier League,2223,Leeds United,AFC Bournemouth,,2025-12-24T10:12:40.606483
3901076,47,Premier League,2223,Manchester City,Fulham,,2025-12-24T10:12:40.606483
3901077,47,Premier League,2223,Nottingham Forest,Brentford,,2025-12-24T10:12:40.606483
3901081,47,Premier League,2223,Wolverhampton Wanderers,Brighton & Hove Albion,,2025-12-24T10:12:40.606483
3901074,47,Premier League,2223,Everton,Leicester City,,2025-12-24T10:12:40.606483
3901073,47,Premier League,2223,Chelsea,Arsenal,,2025-12-24T10:12:40.606483
3901072,47,Premier League,2223,Aston Villa,Manchester United,,2025-12-24T10:12:40.606483
3901078,47,Premier League,2223,Southampton,Newcastle United,,2025-12-24T10:12:40.606483
3901080,47,Premier League,2223,West Ham United,Crystal Palace,,2025-12-24T10:12:40.606483
3901079,47,Premier League,2223,Tottenham Hotspur,Liverpool,,2025-12-24T10:12:40.606483
3901086,47,Premier League,2223,Manchester City,Brentford,,2025-12-24T10:12:40.606483
3901082,47,Premier League,2223,AFC Bournemouth,Everton,,2025-12-24T10:12:40.606483
3901085,47,Premier League,2223,Liverpool,Southampton,,2025-12-24T10:12:40.606483
3901088,47,Premier League,2223,Nottingham Forest,Crystal Palace,,2025-12-24T10:12:40.606483
3901089,47,Premier League,2223,Tottenham Hotspur,Leeds United,,2025-12-24T10:12:40.606483
3901090,47,Premier League,2223,West Ham United,Leicester City,,2025-12-24T10:12:40.606483
3901087,47,Premier League,2223,Newcastle United,Chelsea,,2025-12-24T10:12:40.606483
3901091,47,Premier League,2223,Wolverhampton Wanderers,Arsenal,,2025-12-24T10:12:40.606483
3901083,47,Premier League,2223,Brighton & Hove Albion,Aston Villa,,2025-12-24T10:12:40.606483
3901084,47,Premier League,2223,Fulham,Manchester United,,2025-12-24T10:12:40.606483
3901094,47,Premier League,2223,Brentford,Tottenham Hotspur,,2025-12-24T10:12:40.606483
3901096,47,Premier League,2223,Crystal Palace,Fulham,,2025-12-24T10:12:40.606483
3901097,47,Premier League,2223,Everton,Wolverhampton Wanderers,,2025-12-24T10:12:40.606483
3901099,47,Premier League,2223,Leicester City,Newcastle United,,2025-12-24T10:12:40.606483
3901101,47,Premier League,2223,Southampton,Brighton & Hove Albion,,2025-12-24T10:12:40.606483
3901093,47,Premier League,2223,Aston Villa,Liverpool,,2025-12-24T10:12:40.606483
3901092,47,Premier League,2223,Arsenal,West Ham United,,2025-12-24T10:12:40.606483
3901095,47,Premier League,2223,Chelsea,AFC Bournemouth,,2025-12-24T10:12:40.606483
3901100,47,Premier League,2223,Manchester United,Nottingham Forest,,2025-12-24T10:12:40.606483
3901098,47,Premier League,2223,Leeds United,Manchester City,,2025-12-24T10:12:40.606483
3901110,47,Premier League,2223,West Ham United,Brentford,,2025-12-24T10:12:40.606483
3901105,47,Premier League,2223,Liverpool,Leicester City,,2025-12-24T10:12:40.606483
3901111,47,Premier League,2223,Wolverhampton Wanderers,Manchester United,,2025-12-24T10:12:40.606483
3901102,47,Premier League,2223,AFC Bournemouth,Crystal Palace,,2025-12-24T10:12:40.606483
3901104,47,Premier League,2223,Fulham,Southampton,,2025-12-24T10:12:40.606483
3901106,47,Premier League,2223,Manchester City,Everton,,2025-12-24T10:12:40.606483
3901107,47,Premier League,2223,Newcastle United,Leeds United,,2025-12-24T10:12:40.606483
3901103,47,Premier League,2223,Brighton & Hove Albion,Arsenal,,2025-12-24T10:12:40.606483
3901109,47,Premier League,2223,Tottenham Hotspur,Aston Villa,,2025-12-24T10:12:40.606483
3901108,47,Premier League,2223,Nottingham Forest,Chelsea,,2025-12-24T10:12:40.606483
3901114,47,Premier League,2223,Brentford,Liverpool,,2025-12-24T10:12:40.606483
3901112,47,Premier League,2223,Arsenal,Newcastle United,,2025-12-24T10:12:40.606483
3901117,47,Premier League,2223,Everton,Brighton & Hove Albion,,2025-12-24T10:12:40.606483
3901119,47,Premier League,2223,Leicester City,Fulham,,2025-12-24T10:12:40.606483
3901120,47,Premier League,2223,Manchester United,AFC Bournemouth,,2025-12-24T10:12:40.606483
3901121,47,Premier League,2223,Southampton,Nottingham Forest,,2025-12-24T10:12:40.606483
3901118,47,Premier League,2223,Leeds United,West Ham United,,2025-12-24T10:12:40.606483
3901113,47,Premier League,2223,Aston Villa,Wolverhampton Wanderers,,2025-12-24T10:12:40.606483
3901116,47,Premier League,2223,Crystal Palace,Tottenham Hotspur,,2025-12-24T10:12:40.606483
3901115,47,Premier League,2223,Chelsea,Manchester City,,2025-12-24T10:12:40.606483
3900995,47,Premier League,2223,Fulham,Chelsea,,2025-12-24T10:12:40.606483
3901122,47,Premier League,2223,Aston Villa,Leeds United,,2025-12-24T10:12:40.606483
3901127,47,Premier League,2223,Manchester United,Manchester City,,2025-12-24T10:12:40.606483
3901124,47,Premier League,2223,Brighton & Hove Albion,Liverpool,,2025-12-24T10:12:40.606483
3901126,47,Premier League,2223,Everton,Southampton,,2025-12-24T10:12:40.606483
3901129,47,Premier League,2223,Nottingham Forest,Leicester City,,2025-12-24T10:12:40.606483
3901131,47,Premier League,2223,Wolverhampton Wanderers,West Ham United,,2025-12-24T10:12:40.606483
3901123,47,Premier League,2223,Brentford,AFC Bournemouth,,2025-12-24T10:12:40.606483
