match_id,league_id,league_name,season_id,home_team,away_team,status,collection_date
4230531,55,Serie A,2324,Empoli,Hellas Verona,,2025-12-24T10:13:02.811590
4230532,55,Serie A,2324,Frosinone,Napoli,,2025-12-24T10:13:02.811590
4230537,55,Serie A,2324,Genoa,Fiorentina,,2025-12-24T10:13:02.811590
4230533,55,Serie A,2324,Inter,Monza,,2025-12-24T10:13:02.811590
4230534,55,Serie A,2324,Roma,Salernitana,,2025-12-24T10:13:02.811590
4230535,55,Serie A,2324,Sassuolo,Atalanta,,2025-12-24T10:13:02.811590
4230539,55,Serie A,2324,Lecce,Lazio,,2025-12-24T10:13:02.811590
4230538,55,Serie A,2324,Udinese,Juventus,,2025-12-24T10:13:02.811590
4230536,55,Serie A,2324,Torino,Cagliari,,2025-12-24T10:13:02.811590
4230530,55,Serie A,2324,Bologna,Milan,,2025-12-24T10:13:02.811590
4230547,55,Serie A,2324,Frosinone,Atalanta,,2025-12-24T10:13:02.811590
4230549,55,Serie A,2324,Monza,Empoli,,2025-12-24T10:13:02.811590
4230544,55,Serie A,2324,Milan,Torino,,2025-12-24T10:13:02.811590
4230543,55,Serie A,2324,Hellas Verona,Roma,,2025-12-24T10:13:02.811590
4230548,55,Serie A,2324,Juventus,Bologna,,2025-12-24T10:13:02.811590
4230542,55,Serie A,2324,Fiorentina,Lecce,,2025-12-24T10:13:02.811590
4230550,55,Serie A,2324,Lazio,Genoa,,2025-12-24T10:13:02.811590
4230545,55,Serie A,2324,Napoli,Sassuolo,,2025-12-24T10:13:02.811590
4230546,55,Serie A,2324,Salernitana,Udinese,,2025-12-24T10:13:02.811590
4230541,55,Serie A,2324,Cagliari,Inter,,2025-12-24T10:13:02.811590
4230558,55,Serie A,2324,Sassuolo,Hellas Verona,,2025-12-24T10:13:02.811590
4230560,55,Serie A,2324,Roma,Milan,,2025-12-24T10:13:02.811590
4230552,55,Serie A,2324,Bologna,Cagliari,,2025-12-24T10:13:02.811590
4230556,55,Serie A,2324,Udinese,Frosinone,,2025-12-24T10:13:02.811590
4230551,55,Serie A,2324,Atalanta,Monza,,2025-12-24T10:13:02.811590
4230559,55,Serie A,2324,Napoli,Lazio,,2025-12-24T10:13:02.811590
4230555,55,Serie A,2324,Inter,Fiorentina,,2025-12-24T10:13:02.811590
4230557,55,Serie A,2324,Torino,Genoa,,2025-12-24T10:13:02.811590
4230553,55,Serie A,2324,Empoli,Juventus,,2025-12-24T10:13:02.811590
4230554,55,Serie A,2324,Lecce,Salernitana,,2025-12-24T10:13:02.811590
4230565,55,Serie A,2324,Juventus,Lazio,,2025-12-24T10:13:02.811590
4230564,55,Serie A,2324,Inter,Milan,,2025-12-24T10:13:02.811590
