match_id,league_id,league_name,season_id,home_team,away_team,status,collection_date
3904388,53,Ligue 1,2223,Lyon,AC Ajaccio,,2025-12-24T10:13:05.707696
3904391,53,Ligue 1,2223,Strasbourg,Monaco,,2025-12-24T10:13:05.707696
3904385,53,Ligue 1,2223,Clermont Foot,Paris Saint-Germain,,2025-12-24T10:13:05.707696
3904393,53,Ligue 1,2223,Toulouse,Nice,,2025-12-24T10:13:05.707696
3904384,53,Ligue 1,2223,Angers,Nantes,,2025-12-24T10:13:05.707696
3904390,53,Ligue 1,2223,Lens,Brest,,2025-12-24T10:13:05.707696
3904386,53,Ligue 1,2223,Lille,Auxerre,,2025-12-24T10:13:05.707696
3904387,53,Ligue 1,2223,Montpellier,Troyes,,2025-12-24T10:13:05.707696
3904392,53,Ligue 1,2223,Rennes,Lorient,,2025-12-24T10:13:05.707696
3904389,53,Ligue 1,2223,Marseille,Reims,,2025-12-24T10:13:05.707696
3904403,53,Ligue 1,2223,Nantes,Lille,,2025-12-24T10:13:05.707696
3904401,53,Ligue 1,2223,Monaco,Rennes,,2025-12-24T10:13:05.707696
3904405,53,Ligue 1,2223,Paris Saint-Germain,Montpellier,,2025-12-24T10:13:05.707696
3904399,53,Ligue 1,2223,AC Ajaccio,Lens,,2025-12-24T10:13:05.707696
3904400,53,Ligue 1,2223,Auxerre,Angers,,2025-12-24T10:13:05.707696
3904407,53,Ligue 1,2223,Reims,Clermont Foot,,2025-12-24T10:13:05.707696
3904408,53,Ligue 1,2223,Troyes,Toulouse,,2025-12-24T10:13:05.707696
3904404,53,Ligue 1,2223,Nice,Strasbourg,,2025-12-24T10:13:05.707696
3904406,53,Ligue 1,2223,Brest,Marseille,,2025-12-24T10:13:05.707696
3904414,53,Ligue 1,2223,Lyon,Troyes,,2025-12-24T10:13:05.707696
3904409,53,Ligue 1,2223,Monaco,Lens,,2025-12-24T10:13:05.707696
3904415,53,Ligue 1,2223,Marseille,Nantes,,2025-12-24T10:13:05.707696
3904416,53,Ligue 1,2223,Strasbourg,Reims,,2025-12-24T10:13:05.707696
3904410,53,Ligue 1,2223,Angers,Brest,,2025-12-24T10:13:05.707696
3904411,53,Ligue 1,2223,Clermont Foot,Nice,,2025-12-24T10:13:05.707696
3904413,53,Ligue 1,2223,Montpellier,Auxerre,,2025-12-24T10:13:05.707696
3904418,53,Ligue 1,2223,Toulouse,Lorient,,2025-12-24T10:13:05.707696
3904417,53,Ligue 1,2223,Rennes,AC Ajaccio,,2025-12-24T10:13:05.707696
3904412,53,Ligue 1,2223,Lille,Paris Saint-Germain,,2025-12-24T10:13:05.707696
3904419,53,Ligue 1,2223,AC Ajaccio,Lille,,2025-12-24T10:13:05.707696
3904420,53,Ligue 1,2223,Auxerre,Strasbourg,,2025-12-24T10:13:05.707696
3904425,53,Ligue 1,2223,Lens,Rennes,,2025-12-24T10:13:05.707696
3904422,53,Ligue 1,2223,Nantes,Toulouse,,2025-12-24T10:13:05.707696
3904426,53,Ligue 1,2223,Brest,Montpellier,,2025-12-24T10:13:05.707696
3904421,53,Ligue 1,2223,Lorient,Clermont Foot,,2025-12-24T10:13:05.707696
