match_id,league_id,league_name,season_id,home_team,away_team,status,collection_date
4193450,47,Premier League,2324,Burnley,Manchester City,,2025-12-24T10:12:41.933933
4193451,47,Premier League,2324,Arsenal,Nottingham Forest,,2025-12-24T10:12:41.933933
4193452,47,Premier League,2324,AFC Bournemouth,West Ham United,,2025-12-24T10:12:41.933933
4193453,47,Premier League,2324,Brighton & Hove Albion,Luton Town,,2025-12-24T10:12:41.933933
4193454,47,Premier League,2324,Everton,Fulham,,2025-12-24T10:12:41.933933
4193455,47,Premier League,2324,Sheffield United,Crystal Palace,,2025-12-24T10:12:41.933933
4193456,47,Premier League,2324,Newcastle United,Aston Villa,,2025-12-24T10:12:41.933933
4193457,47,Premier League,2324,Brentford,Tottenham Hotspur,,2025-12-24T10:12:41.933933
4193458,47,Premier League,2324,Chelsea,Liverpool,,2025-12-24T10:12:41.933933
4193459,47,Premier League,2324,Manchester United,Wolverhampton Wanderers,,2025-12-24T10:12:41.933933
4193476,47,Premier League,2324,Nottingham Forest,Sheffield United,,2025-12-24T10:12:41.933933
4193472,47,Premier League,2324,Fulham,Brentford,,2025-12-24T10:12:41.933933
4193473,47,Premier League,2324,Liverpool,AFC Bournemouth,,2025-12-24T10:12:41.933933
4193479,47,Premier League,2324,Wolverhampton Wanderers,Brighton & Hove Albion,,2025-12-24T10:12:41.933933
4193477,47,Premier League,2324,Tottenham Hotspur,Manchester United,,2025-12-24T10:12:41.933933
4193475,47,Premier League,2324,Manchester City,Newcastle United,,2025-12-24T10:12:41.933933
4193470,47,Premier League,2324,Aston Villa,Everton,,2025-12-24T10:12:41.933933
4193478,47,Premier League,2324,West Ham United,Chelsea,,2025-12-24T10:12:41.933933
4193471,47,Premier League,2324,Crystal Palace,Arsenal,,2025-12-24T10:12:41.933933
4193485,47,Premier League,2324,Chelsea,Luton Town,,2025-12-24T10:12:41.933933
4193480,47,Premier League,2324,AFC Bournemouth,Tottenham Hotspur,,2025-12-24T10:12:41.933933
4193481,47,Premier League,2324,Arsenal,Fulham,,2025-12-24T10:12:41.933933
4193482,47,Premier League,2324,Brentford,Crystal Palace,,2025-12-24T10:12:41.933933
4193486,47,Premier League,2324,Everton,Wolverhampton Wanderers,,2025-12-24T10:12:41.933933
4193487,47,Premier League,2324,Manchester United,Nottingham Forest,,2025-12-24T10:12:41.933933
4193483,47,Premier League,2324,Brighton & Hove Albion,West Ham United,,2025-12-24T10:12:41.933933
4193484,47,Premier League,2324,Burnley,Aston Villa,,2025-12-24T10:12:41.933933
4193489,47,Premier League,2324,Sheffield United,Manchester City,,2025-12-24T10:12:41.933933
4193488,47,Premier League,2324,Newcastle United,Liverpool,,2025-12-24T10:12:41.933933
4193497,47,Premier League,2324,Luton Town,West Ham United,,2025-12-24T10:12:41.933933
4193499,47,Premier League,2324,Sheffield United,Everton,,2025-12-24T10:12:41.933933
4193491,47,Premier League,2324,Brentford,AFC Bournemouth,,2025-12-24T10:12:41.933933
4193493,47,Premier League,2324,Burnley,Tottenham Hotspur,,2025-12-24T10:12:41.933933
4193494,47,Premier League,2324,Chelsea,Nottingham Forest,,2025-12-24T10:12:41.933933
4193498,47,Premier League,2324,Manchester City,Fulham,,2025-12-24T10:12:41.933933
4193492,47,Premier League,2324,Brighton & Hove Albion,Newcastle United,,2025-12-24T10:12:41.933933
4193495,47,Premier League,2324,Crystal Palace,Wolverhampton Wanderers,,2025-12-24T10:12:41.933933
4193496,47,Premier League,2324,Liverpool,Aston Villa,,2025-12-24T10:12:41.933933
4193490,47,Premier League,2324,Arsenal,Manchester United,,2025-12-24T10:12:41.933933
4193509,47,Premier League,2324,Wolverhampton Wanderers,Liverpool,,2025-12-24T10:12:41.933933
4193501,47,Premier League,2324,Aston Villa,Crystal Palace,,2025-12-24T10:12:41.933933
4193503,47,Premier League,2324,Fulham,Luton Town,,2025-12-24T10:12:41.933933
4193504,47,Premier League,2324,Manchester United,Brighton & Hove Albion,,2025-12-24T10:12:41.933933
4193507,47,Premier League,2324,Tottenham Hotspur,Sheffield United,,2025-12-24T10:12:41.933933
4193508,47,Premier League,2324,West Ham United,Manchester City,,2025-12-24T10:12:41.933933
4193505,47,Premier League,2324,Newcastle United,Brentford,,2025-12-24T10:12:41.933933
4193500,47,Premier League,2324,AFC Bournemouth,Chelsea,,2025-12-24T10:12:41.933933
