match_id,league_id,league_name,season_id,home_team,away_team,status,collection_date
4535247,55,Serie A,2425,Genoa,Inter,,2025-12-24T10:13:04.180578
4535253,55,Serie A,2425,Parma,Fiorentina,,2025-12-24T10:13:04.180578
4535252,55,Serie A,2425,Milan,Torino,,2025-12-24T10:13:04.180578
4535246,55,Serie A,2425,Empoli,Monza,,2025-12-24T10:13:04.180578
4535244,55,Serie A,2425,Bologna,Udinese,,2025-12-24T10:13:04.180578
4535248,55,Serie A,2425,Hellas Verona,Napoli,,2025-12-24T10:13:04.180578
4535245,55,Serie A,2425,Cagliari,Roma,,2025-12-24T10:13:04.180578
4535250,55,Serie A,2425,Lazio,Venezia,,2025-12-24T10:13:04.180578
4535251,55,Serie A,2425,Lecce,Atalanta,,2025-12-24T10:13:04.180578
4535249,55,Serie A,2425,Juventus,Como,,2025-12-24T10:13:04.180578
4535266,55,Serie A,2425,Parma,Milan,,2025-12-24T10:13:04.180578
4535269,55,Serie A,2425,Udinese,Lazio,,2025-12-24T10:13:04.180578
4535263,55,Serie A,2425,Inter,Lecce,,2025-12-24T10:13:04.180578
4535264,55,Serie A,2425,Monza,Genoa,,2025-12-24T10:13:04.180578
4535261,55,Serie A,2425,Fiorentina,Venezia,,2025-12-24T10:13:04.180578
4535268,55,Serie A,2425,Torino,Atalanta,,2025-12-24T10:13:04.180578
4535267,55,Serie A,2425,Roma,Empoli,,2025-12-24T10:13:04.180578
4535265,55,Serie A,2425,Napoli,Bologna,,2025-12-24T10:13:04.180578
4535260,55,Serie A,2425,Cagliari,Como,,2025-12-24T10:13:04.180578
4535262,55,Serie A,2425,Hellas Verona,Juventus,,2025-12-24T10:13:04.180578
4535279,55,Serie A,2425,Venezia,Torino,,2025-12-24T10:13:04.180578
4535273,55,Serie A,2425,Inter,Atalanta,,2025-12-24T10:13:04.180578
4535270,55,Serie A,2425,Bologna,Empoli,,2025-12-24T10:13:04.180578
4535276,55,Serie A,2425,Lecce,Cagliari,,2025-12-24T10:13:04.180578
4535275,55,Serie A,2425,Lazio,Milan,,2025-12-24T10:13:04.180578
4535277,55,Serie A,2425,Napoli,Parma,,2025-12-24T10:13:04.180578
4535271,55,Serie A,2425,Fiorentina,Monza,,2025-12-24T10:13:04.180578
4535272,55,Serie A,2425,Genoa,Hellas Verona,,2025-12-24T10:13:04.180578
4535274,55,Serie A,2425,Juventus,Roma,,2025-12-24T10:13:04.180578
4535278,55,Serie A,2425,Udinese,Como,,2025-12-24T10:13:04.180578
4535282,55,Serie A,2425,Como,Bologna,,2025-12-24T10:13:04.180578
4535283,55,Serie A,2425,Empoli,Juventus,,2025-12-24T10:13:04.180578
4535286,55,Serie A,2425,Milan,Venezia,,2025-12-24T10:13:04.180578
4535284,55,Serie A,2425,Genoa,Roma,,2025-12-24T10:13:04.180578
4535280,55,Serie A,2425,Atalanta,Fiorentina,,2025-12-24T10:13:04.180578
4535289,55,Serie A,2425,Torino,Lecce,,2025-12-24T10:13:04.180578
4535281,55,Serie A,2425,Cagliari,Napoli,,2025-12-24T10:13:04.180578
4535287,55,Serie A,2425,Monza,Inter,,2025-12-24T10:13:04.180578
4535288,55,Serie A,2425,Parma,Udinese,,2025-12-24T10:13:04.180578
4535285,55,Serie A,2425,Lazio,Hellas Verona,,2025-12-24T10:13:04.180578
4535291,55,Serie A,2425,Cagliari,Empoli,,2025-12-24T10:13:04.180578
4535293,55,Serie A,2425,Hellas Verona,Torino,,2025-12-24T10:13:04.180578
4535299,55,Serie A,2425,Venezia,Genoa,,2025-12-24T10:13:04.180578
4535295,55,Serie A,2425,Juventus,Napoli,,2025-12-24T10:13:04.180578
4535296,55,Serie A,2425,Lecce,Parma,,2025-12-24T10:13:04.180578
4535292,55,Serie A,2425,Fiorentina,Lazio,,2025-12-24T10:13:04.180578
4535297,55,Serie A,2425,Monza,Bologna,,2025-12-24T10:13:04.180578
4535298,55,Serie A,2425,Roma,Udinese,,2025-12-24T10:13:04.180578
4535294,55,Serie A,2425,Inter,Milan,,2025-12-24T10:13:04.180578
4535290,55,Serie A,2425,Atalanta,Como,,2025-12-24T10:13:04.180578
4535304,55,Serie A,2425,Milan,Lecce,,2025-12-24T10:13:04.180578
4535309,55,Serie A,2425,Udinese,Inter,,2025-12-24T10:13:04.180578
4535303,55,Serie A,2425,Genoa,Juventus,,2025-12-24T10:13:04.180578
