match_id,league_id,league_name,season_id,is_matched,collection_date
4514138,53,Ligue 1,2425,True,
4514148,53,Ligue 1,2425,True,
4514147,53,Ligue 1,2425,True,
4514153,53,Ligue 1,2425,True,
4514149,53,Ligue 1,2425,True,
4514154,53,Ligue 1,2425,True,
4514151,53,Ligue 1,2425,True,
4514146,53,Ligue 1,2425,True,
4514150,53,Ligue 1,2425,True,
4514152,53,Ligue 1,2425,True,
4513024,53,Ligue 1,2425,True,
4513021,53,Ligue 1,2425,True,
4513018,53,Ligue 1,2425,True,
4513017,53,Ligue 1,2425,True,
4513023,53,Ligue 1,2425,True,
4513019,53,Ligue 1,2425,True,
4513025,53,Ligue 1,2425,True,
4513020,53,Ligue 1,2425,True,
4513022,53,Ligue 1,2425,True,
